repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkyMzE3NDM5MDY=,joanby/deeplearning-az,444,56,435.0,0.12612612612612611
MDEwOlJlcG9zaXRvcnkxMDc3OTM0NDk=,fredoverflow/karel,563,71,556.0,0.1261101243339254
MDEwOlJlcG9zaXRvcnkxNjAyNDAyNTU=,joanby/r-basic,589,74,577.0,0.12563667232597622
R_kgDOGy2nXA,HeyM1ke/Assist,605,76,666.0,0.1256198347107438
R_kgDOHWLNQg,mage-ai/mage-ai,8129,1021,7775.0,0.12559970476073318
R_kgDOHYFoUA,hackerxphantom/WA_CRASHER,545,68,496.0,0.12477064220183487
MDEwOlJlcG9zaXRvcnkzMTY1Njg1MTU=,JERRY-Z-J-R/I-love-you-3-thousand,1070,133,1068.0,0.12429906542056075
MDEwOlJlcG9zaXRvcnkzMTU3NDcxMzU=,spurin/diveintoansible,1530,190,1584.0,0.12418300653594772
R_kgDOLdd91w,BINANCECONTRACT/How-to-create-Honeypot-Token,671,83,28.0,0.12369597615499255
R_kgDOHrBkYw,BrunoSobrino/TheMystic-Bot-MD,649,80,537.0,0.12326656394453005
,Pluxanaxxx/Blum-script,874,107,,0.12242562929061784
,OnlineHacKing/FreeFire-Phishing,450,55,,0.12222222222222222
MDEwOlJlcG9zaXRvcnk3MzQxNDI3OA==,prajjwaldimri/GithubXamarin,640,78,985.0,0.121875
R_kgDOHL31pA,MicroCBer/BetterNCM-Installer,1825,222,1968.0,0.12164383561643835
MDEwOlJlcG9zaXRvcnkzMjM4Njc2NDQ=,hakanyalcinkaya/kodluyoruz-frontend-101-egitimi,11269,1361,10411.0,0.12077380424172508
MDEwOlJlcG9zaXRvcnkyMDk2MzExMzM=,jeanropke/RDR2CollectorsMap,588,71,545.0,0.12074829931972789
MDEwOlJlcG9zaXRvcnkzMDA4NDQxNjM=,noob-hackers/noob-hackers,498,60,501.0,0.12048192771084337
,dsacademybr/PythonFundamentos,1820,219,,0.12032967032967033
R_kgDOJwSImw,apna-college/Delta,715,86,662.0,0.12027972027972028
MDEwOlJlcG9zaXRvcnk3ODk5ODYzNg==,BilgisayarKavramlari/Programlamaya-Giris,433,52,514.0,0.12009237875288684
MDEwOlJlcG9zaXRvcnkzMTE4Mjc4MDM=,ottomated/CrewLink,3824,459,3304.0,0.12003138075313807
MDEwOlJlcG9zaXRvcnkzOTYxOTM3NTA=,VickScarlet/lifeRestart,11309,1356,10106.0,0.11990450084003891
,An0nUD4Y/blackeye,2243,268,,0.11948283548818546
R_kgDOIhbhlw,oxylabs/amazon-scraper,1100,131,1042.0,0.1190909090909091
MDEwOlJlcG9zaXRvcnk2OTI3MDQwNw==,hussien89aa/AndroidTutorialForBeginners,2153,256,4382.0,0.11890385508592662
MDEwOlJlcG9zaXRvcnkyMjY2MTQxMTE=,xuhaoyang/ClashForAndroid,1077,128,880.0,0.11884865366759517
MDEwOlJlcG9zaXRvcnkyNDYzODc2NDQ=,ava-labs/gecko,421,50,2120.0,0.1187648456057007
MDEwOlJlcG9zaXRvcnkxOTkxODYz,zotero/translators,960,114,1264.0,0.11875
MDEwOlJlcG9zaXRvcnkzNjQ1NjU2MTc=,CodeXBotz/File-Sharing-Bot,2114,250,2017.0,0.11825922421948912
MDEwOlJlcG9zaXRvcnkyODg4NzQ3NDY=,TKperson/Nuking-Discord-Server-Bot-Nuke-Bot,567,67,468.0,0.11816578483245149
R_kgDOLaFpyw,Next-Flip/Momentum-Firmware,4071,479,4315.0,0.11766150822893638
MDEwOlJlcG9zaXRvcnkyMzg2MDMxMTM=,SSmJaE/WELearnHelper,706,83,610.0,0.11756373937677053
MDEwOlJlcG9zaXRvcnkzMDA1NjAxNDI=,The-HellBot/HellBot,587,69,570.0,0.11754684838160136
MDEwOlJlcG9zaXRvcnkyODUwOTIyNTI=,serverless-stack/serverless-stack,6896,808,21511.0,0.11716937354988399
MDEwOlJlcG9zaXRvcnkzMTEyNDEzMjQ=,xiaojieonly/Ehviewer_CN_SXJ,13639,1595,13367.0,0.1169440574822201
MDEwOlJlcG9zaXRvcnkzOTQ0Mjg1MDg=,vaamonde/ubuntu-2004,428,50,436.0,0.11682242990654206
MDEwOlJlcG9zaXRvcnkxNjAxMDQwMDY=,umeshshinde19/instainsane,625,73,554.0,0.1168
MDEwOlJlcG9zaXRvcnkxODU3MzUxMTk=,Julie-Wang/jackfrued-Python-100-Days,523,61,481.0,0.11663479923518165
R_kgDOGaQSbQ,teaxyz/cli,7789,904,8944.0,0.1160611118243677
MDEwOlJlcG9zaXRvcnk1MDg4MDA2MA==,HiddenRamblings/TagMo,2171,251,2990.0,0.11561492399815754
MDEwOlJlcG9zaXRvcnkyMzQ2NTk5OTA=,LinkedInLearning/learning-java-2825378,754,87,688.0,0.11538461538461539
MDEwOlJlcG9zaXRvcnk3NzgzNTk5OA==,kayanouriko/E-HentaiViewer,784,90,1015.0,0.11479591836734694
MDEwOlJlcG9zaXRvcnk0MDAwOTAwNTc=,izhaorui/Zr.Admin.NET,855,98,878.0,0.11461988304093568
R_kgDOKCmt-A,torinmb/mediapipe-touchdesigner,614,70,637.0,0.11400651465798045
MDEwOlJlcG9zaXRvcnkxNjUwNjE4Mzc=,FR13ND8/BruteFb,974,111,919.0,0.11396303901437371
MDEwOlJlcG9zaXRvcnkzOTQyMTAzNDY=,AsmSafone/RadioPlayerV3,509,58,466.0,0.11394891944990176
R_kgDOHOrwHg,ulubey4242/Visual-Studio-2022-Keys,654,74,649.0,0.11314984709480122
MDEwOlJlcG9zaXRvcnkyOTgyMzU5MDk=,ShenaniganDApp/brightid-discord-bot,1821,206,1758.0,0.11312465678198792
R_kgDOHO-6FA,soyHenry/Prep-Course,1168,132,528.0,0.11301369863013698
MDEwOlJlcG9zaXRvcnkzMjU4NjE2MTM=,itrewub/jh-notes,1059,119,1058.0,0.11237016052880075
,niucnet/jinricp,463,52,,0.11231101511879049
,tornetworks/darknet-markets,1293,145,,0.11214230471771075
MDEwOlJlcG9zaXRvcnkyODA4NjYzMjA=,htr-tech/haxorbd,752,84,686.0,0.11170212765957446
MDEwOlJlcG9zaXRvcnkyOTI1ODY0ODE=,anubhavanonymous/XLR8_BOMBER,799,89,729.0,0.1113892365456821
R_kgDOJklBYg,CHNZYX/Auto_Simulated_Universe,3572,397,3523.0,0.11114221724524076
R_kgDOInljpw,Priler/jarvis,2074,230,2059.0,0.11089681774349083
R_kgDOHDkpGg,alibaba/FederatedScope,1507,167,1279.0,0.1108161911081619
,prepo-io/prepo-monorepo,1246,138,,0.11075441412520064
,teenboyring/Listonline,815,90,,0.11042944785276074
MDEwOlJlcG9zaXRvcnkxMjM1NjM0NjQ=,ImprovedTube/ImprovedTube,653,72,3430.0,0.11026033690658499
MDEwOlJlcG9zaXRvcnkxNjQ0MzM5MTE=,Smartproxy/Smartproxy,1043,115,1095.0,0.11025886864813039
MDEwOlJlcG9zaXRvcnkxODk1NjczNjc=,ndb796/Python-Data-Analysis-and-Image-Processing-Tutorial,691,76,631.0,0.10998552821997105
,TG-ToolsFree/Telegram-Adder-Scraper-BulkMessageSender-Forwarder-FakeViews-Reporter-ChannelCopy_All-In-1-Tool-2023,564,62,,0.1099290780141844
R_kgDOHLQJYg,godspeedsystems/gs-node-service,647,71,624.0,0.10973724884080371
MDEwOlJlcG9zaXRvcnkyNzk4NDMzODY=,mouredev/mouredev,3610,396,3584.0,0.10969529085872576
MDEwOlJlcG9zaXRvcnkyNTQwMzMzOTA=,frontend-joe/frontendjoe,785,86,682.0,0.10955414012738854
MDEwOlJlcG9zaXRvcnkyODY1MzA4ODE=,FloatTech/ZeroBot-Plugin,2403,263,2472.0,0.10944652517686225
,IncredibleHacker/insta-hack,1024,112,,0.109375
MDEwOlJlcG9zaXRvcnkxMTkzNjYxMg==,maduce/fosscad-repo,1081,118,1581.0,0.1091581868640148
,dreamnettech/dreamtime,761,83,,0.10906701708278581
MDEwOlJlcG9zaXRvcnkxNzE1NTc2MTI=,instructure/canvas-ios,872,95,817.0,0.10894495412844037
R_kgDOH317JQ,unytics/bigfunctions,551,60,587.0,0.1088929219600726
R_kgDOGiotKQ,zeeka-network/bazuka,992,108,1068.0,0.10887096774193548
R_kgDOK-HTPQ,iam-veeramalla/Azure-zero-to-hero,2534,275,2601.0,0.1085240726124704
,stop-war-in-ukraine/stop-russia-it,6722,729,,0.10844986611127641
R_kgDOMGN2Wg,DoctorReid/ZenlessZoneZero-OneDragon,813,88,848.0,0.10824108241082411
R_kgDOKMWCQg,okx/x1-node,2286,247,3365.0,0.10804899387576553
R_kgDOHd3hmQ,hackerxphantom/Facebook_hack,639,69,605.0,0.107981220657277
MDEwOlJlcG9zaXRvcnk0MDQzMTI4MTY=,agoraxyz/guild.xyz,3001,323,3260.0,0.10763078973675441
R_kgDOKiubfw,monkeyWie/gopeed-extension-baiduwp,1134,122,1078.0,0.10758377425044091
R_kgDOLzQ-MA,spaceandtimelabs/sxt-proof-of-sql,1535,165,1491.0,0.10749185667752444
MDEwOlJlcG9zaXRvcnkxNjE5ODM0NDU=,Video-Lab/css-course-content,698,75,609.0,0.10744985673352435
MDEwOlJlcG9zaXRvcnkxODM5OTc3NjI=,hangetzzu/saycheese,1129,121,1020.0,0.10717449069973428
MDEwOlJlcG9zaXRvcnkyNzYwMjU4MDQ=,openlookeng/hetu-core,523,56,569.0,0.10707456978967496
MDEwOlJlcG9zaXRvcnkzNjM2NTA0NDg=,tigr1234566/TikTokMod,813,87,718.0,0.1070110701107011
MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=,TeamUltroid/Ultroid,3295,352,2807.0,0.10682852807283763
MDEwOlJlcG9zaXRvcnkxMDkyNTgzMjg=,pnp/List-Formatting,1087,116,1753.0,0.10671573137074516
MDEwOlJlcG9zaXRvcnk1MjExMzkyMQ==,facebookarchive/draft-js,770,82,22563.0,0.10649350649350649
R_kgDOHZ0_Zg,aqueducthq/aqueduct,480,51,520.0,0.10625
MDEwOlJlcG9zaXRvcnkzNDAyMDA5MTM=,WallStreetBetsAnalytics/wallstreetbets,718,76,812.0,0.10584958217270195
R_kgDOK7DMTg,mouredev/roadmap-retos-programacion,4433,466,4523.0,0.10512068576584706
MDEwOlJlcG9zaXRvcnkzNDA2MzA0ODg=,grishka/Houseclub,2797,294,2360.0,0.10511262066499821
MDEwOlJlcG9zaXRvcnkzMTY2NTQ1NDY=,BitCrackers/AmongUsMenu,514,54,469.0,0.10505836575875487
R_kgDOI9k6_A,qiuapeng921/DnfHelper-Python,611,64,665.0,0.10474631751227496
R_kgDOL1dRqA,rairprotocol/rair-dapp,1601,167,1307.0,0.10430980637101811
MDEwOlJlcG9zaXRvcnkzMTk0OTQwMjI=,OhMyGuus/BetterCrewLink,957,99,924.0,0.10344827586206896
MDEwOlJlcG9zaXRvcnkxNzQyNTc2NDg=,kiccer/Soldier76,1827,189,1703.0,0.10344827586206896
MDEwOlJlcG9zaXRvcnkxMzkzOTk0MTc=,fossabot/clash,1160,120,945.0,0.10344827586206896
MDEwOlJlcG9zaXRvcnkxMDAwMzc1ODQ=,ffxiv-teamcraft/ffxiv-teamcraft,1539,159,1592.0,0.10331384015594541
MDEwOlJlcG9zaXRvcnkxNTg5NzUxMjQ=,apache/iotdb,4806,495,5555.0,0.10299625468164794
MDEwOlJlcG9zaXRvcnkzMzM4MzA1OTY=,JustFS/cours-github,641,66,592.0,0.1029641185647426
R_kgDOJQhDDg,mouredev/one-day-one-language,3218,331,3341.0,0.10285891858297079
R_kgDOIpwqfg,GataNina-Li/GataBot-MD,564,58,417.0,0.10283687943262411
MDEwOlJlcG9zaXRvcnkxNTIxOTE5NDU=,erikaduan/r_tips,605,62,727.0,0.1024793388429752
MDEwOlJlcG9zaXRvcnk0MDgzNjI1NDM=,jadijadi/machine_learning_with_python_jadi,831,85,807.0,0.1022864019253911
MDEwOlJlcG9zaXRvcnkyNzk5NTc3MjM=,Asabeneh/asabeneh,491,50,443.0,0.10183299389002037
MDEwOlJlcG9zaXRvcnkzMDAyNjM5NDQ=,Crevils/InstaReport,668,68,621.0,0.10179640718562874
MDEwOlJlcG9zaXRvcnkyNzU0MDY3ODU=,evildevill/instahack,1602,163,1440.0,0.1017478152309613
R_kgDOGWA5xw,massalabs/massa,5588,568,5573.0,0.10164638511095204
R_kgDOJmjNGA,coolight7/MimicryMusic,561,57,568.0,0.10160427807486631
MDEwOlJlcG9zaXRvcnkxMzcwNTAzMzg=,ZiniuLu/Python-100-Days,3204,325,3328.0,0.10143570536828964
,re-ovo/iwara4a,838,85,,0.10143198090692124
R_kgDOMQZzAg,mouredev/hello-javascript,2881,292,2974.0,0.1013536966331135
R_kgDOG6hiFw,thinh-vu/vnstock,514,52,526.0,0.10116731517509728
R_kgDOINsvjA,Akegarasu/stable-diffusion-inspector,1010,102,1200.0,0.100990099009901
MDEwOlJlcG9zaXRvcnkxNjAxNjcwNDk=,joanby/curso-algebra-lineal,496,50,464.0,0.10080645161290322
MDEwOlJlcG9zaXRvcnk4ODQ0NjU0MQ==,PythonFreeCourse/Notebooks,1136,114,1071.0,0.10035211267605634
MDEwOlJlcG9zaXRvcnkxMTE5ODY4OTU=,AElfProject/AElf,1057,106,1569.0,0.10028382213812677
MDEwOlJlcG9zaXRvcnkyNDYxMjg4MjM=,gustavoguanabara/html-css,14899,1492,13698.0,0.10014094905698369
MDEwOlJlcG9zaXRvcnkzMzQ5MTM1Nzk=,logicguy1/Discord-Nitro-Generator-and-Checker,750,75,632.0,0.1
,veluma16/deep-learning,1442,144,,0.09986130374479889
MDEwOlJlcG9zaXRvcnkxMTQwOTEwODY=,zhaoxianjin/91porn,712,71,1066.0,0.0997191011235955
R_kgDOKAcBFQ,xpanel-cp/XPanel-SSH-User-Management,612,61,621.0,0.09967320261437909
R_kgDOGLo_Nw,AsjadOooO/Zero-attacker,886,88,717.0,0.09932279909706546
MDEwOlJlcG9zaXRvcnk2NDU5MTMxOA==,KeaMedes/Cimoc,574,57,393.0,0.09930313588850175
R_kgDOGnN2PQ,niuhuan/jasmine,3688,365,3465.0,0.09896963123644252
,deep-man-yy/pepenude,608,60,,0.09868421052631579
R_kgDOIvc6XQ,HamedAp/Ssh-User-management,1044,103,1001.0,0.09865900383141762
MDEwOlJlcG9zaXRvcnk5ODMzODA4NQ==,CiscoDevNet/netprog_basics,542,53,738.0,0.09778597785977859
R_kgDOHs1zPQ,CHENHUI-X/My-lecture-slides-and-code,573,56,589.0,0.09773123909249563
MDEwOlJlcG9zaXRvcnkyODI2MDI0NzI=,Khanejo/Instagram-mass-reporter,614,60,529.0,0.09771986970684039
MDEwOlJlcG9zaXRvcnkyNjY1NzI4MDk=,waifu-project/18comic,737,72,723.0,0.09769335142469471
R_kgDOKgot4g,gevendra2004/gevstack,657,64,662.0,0.0974124809741248
MDEwOlJlcG9zaXRvcnk2OTYyOTQzNA==,FreeCodeCampChina/freecodecamp.cn,4730,460,37020.0,0.09725158562367865
MDEwOlJlcG9zaXRvcnk4MDM0NTA2NA==,Bitwise-01/Instagram-,3364,327,4166.0,0.09720570749108204
R_kgDOKl7kIg,leifermendez/bot-whatsapp,865,84,21.0,0.09710982658959537
R_kgDOH--x-w,starkscan/starkscan-verifier,1267,123,1271.0,0.09707971586424625
R_kgDOIEjOuA,Launch-X-Latam/MisionFrontEnd,546,53,503.0,0.09706959706959707
R_kgDOJ9LkcA,weaigc/bingo,2946,285,2876.0,0.09674134419551934
R_kgDOGzOq_w,SuperSimpleDev/html-css-course-2022,1551,150,1434.0,0.09671179883945841
R_kgDOIulESw,InterstellarNetwork/Interstellar,559,54,926.0,0.09660107334525939
R_kgDOHHDEtg,btholt/complete-intro-to-web-dev-v3,1424,137,1396.0,0.09620786516853932
R_kgDOG_ojkw,CMHopeSunshine/LittlePaimon,1186,114,1148.0,0.09612141652613827
R_kgDOIrNByQ,bassamanator/Sovol-SV06-firmware,823,79,858.0,0.0959902794653706
MDEwOlJlcG9zaXRvcnkxNDUyNzk5Njk=,TheSpeedX/TBomb,4921,470,4376.0,0.09550904287746392
MDEwOlJlcG9zaXRvcnkyNDc1NzYxMjc=,gustavoguanabara/gustavoguanabara.github.io,3992,381,3568.0,0.09544088176352705
R_kgDOIwJCtw,berachain/polaris,1092,104,1083.0,0.09523809523809523
,SmartBNBGuy/How-to-Create-Honeypot-Token,2988,284,,0.09504685408299866
MDEwOlJlcG9zaXRvcnkyNjY4NTE3MTI=,atralice/Curso.Prep.Henry,1200,114,950.0,0.095
MDEwOlJlcG9zaXRvcnkzMzg1OTUxNzc=,bttv-android/bttv,633,60,624.0,0.0947867298578199
R_kgDOHZ2xxw,FJ-OMS/oms-erp,1520,144,1694.0,0.09473684210526316
MDEwOlJlcG9zaXRvcnkyMTE2NjY=,nodejs/node-v0.x-archive,1141,108,34435.0,0.09465381244522349
R_kgDOHJTJhw,useragents/Proxyless-TikTok-Username-Checker,560,53,488.0,0.09464285714285714
R_kgDOMDir_g,lazydog28/mc_auto_boss,688,65,675.0,0.09447674418604651
R_kgDOJfJUpw,Korepi/Korepi,658,62,602.0,0.09422492401215805
R_kgDOHU1kmQ,zeroruka/GI-Assets,1104,104,1648.0,0.09420289855072464
MDEwOlJlcG9zaXRvcnkxNTQ4OTY4NzQ=,kancotdiq/ipcs,616,58,599.0,0.09415584415584416
MDEwOlJlcG9zaXRvcnkyNjY3NzA2ODk=,taofan233/azurlane_uncensored,1022,96,958.0,0.09393346379647749
MDEwOlJlcG9zaXRvcnkzNjY3MjM5MDM=,BotsAppOfficial/BotsApp,5374,503,5502.0,0.09359880908075921
MDEwOlJlcG9zaXRvcnkxNzIwODA1MA==,peter-iakovlev/Telegram,728,68,3228.0,0.09340659340659341
R_kgDOKAb_MQ,Alirezad07/X-Panel-SSH-User-Management,1092,102,50.0,0.09340659340659341
,polka-launch/polkalaunch.io,666,62,,0.09309309309309309
R_kgDOLKRv2w,jacket230/damai,871,81,842.0,0.09299655568312284
R_kgDOI6SOuw,wgh136/PicaComic,7089,659,7293.0,0.09296092537734518
MDEwOlJlcG9zaXRvcnk1MDUzNzM4,cs50/libcs50,1658,153,1732.0,0.09227985524728588
MDEwOlJlcG9zaXRvcnkxMTYyOTc4NDY=,JourneyOver/CTRPF-AR-CHEAT-CODES,553,51,667.0,0.0922242314647378
MDEwOlJlcG9zaXRvcnkzMzUzNjMyNzc=,arcxingye/EatKano,1931,178,1758.0,0.092180217503884
MDEwOlJlcG9zaXRvcnkyMDU4Njg5OTc=,reach-sh/reach-lang,608,56,583.0,0.09210526315789473
MDEwOlJlcG9zaXRvcnkzODUyNDUyMDg=,MoH-Malaysia/covid19-public,1034,95,968.0,0.09187620889748549
MDEwOlJlcG9zaXRvcnkzMDgwNDM2MzU=,EhPanda-Team/EhPanda,2123,195,3117.0,0.09185115402731983
MDEwOlJlcG9zaXRvcnkyOTE3NDQ2ODM=,ine-rmotr-curriculum/FreeCodeCamp-Pandas-Real-Life-Example,1590,146,1535.0,0.09182389937106918
MDEwOlJlcG9zaXRvcnk0Nzg3NTUwNw==,maldevel/IPGeoLocation,765,70,887.0,0.0915032679738562
R_kgDOKb7ugA,THU-LYJ-Lab/T3Bench,1104,101,1083.0,0.09148550724637682
MDEwOlJlcG9zaXRvcnkxMDQ5MjA4NjQ=,Monika-After-Story/MonikaModDev,812,74,1180.0,0.09113300492610837
MDEwOlJlcG9zaXRvcnkzNzgxMzMzNjE=,availproject/avail-light,648,59,637.0,0.09104938271604938
MDEwOlJlcG9zaXRvcnkxNTA1Nzc1MTE=,alexander-ladygin/illustrator-scripts,949,86,984.0,0.09062170706006323
R_kgDOKbrTqw,s2underground/GhostNet,675,61,708.0,0.09037037037037036
MDEwOlJlcG9zaXRvcnkzOTIxMzk4MTE=,can-kat/cstealer,985,89,988.0,0.09035532994923857
MDEwOlJlcG9zaXRvcnkzMDUyMzQwMzM=,hop-protocol/hop,2957,267,2850.0,0.09029421711193777
,SJang1/korea-covid-19-remaining-vaccine-macro,832,75,,0.09014423076923077
MDEwOlJlcG9zaXRvcnkyMjM2MjA5OQ==,johnpapa/angular-styleguide,1221,110,23874.0,0.09009009009009009
MDEwOlJlcG9zaXRvcnkzMjY4NDg4NDU=,ken0225/RIS-Codes-Collection,844,76,1047.0,0.09004739336492891
MDEwOlJlcG9zaXRvcnkxODMyMjM4MzU=,horionclient/Horion,845,76,634.0,0.08994082840236686
R_kgDOKpXB-Q,skizzophrenic/Ubers-SD-Files,668,60,721.0,0.08982035928143713
,dodois/dosvpn,691,62,,0.08972503617945007
MDEwOlJlcG9zaXRvcnkxNTE0MjIzNA==,genomicsclass/labs,1059,95,1995.0,0.08970727101038715
MDEwOlJlcG9zaXRvcnk4MjIxNTE5,Courseplay/courseplay,569,51,954.0,0.08963093145869948
R_kgDOIQjdNA,WhatsApp/proxy,1426,127,1406.0,0.08906030855539972
R_kgDOHV_aFg,Ehviewer-Overhauled/Ehviewer,5501,489,5166.0,0.08889292855844393
R_kgDOGFzEQQ,2394425147/maipaddx,585,52,850.0,0.08888888888888889
MDEwOlJlcG9zaXRvcnkxODc3MTczNjc=,tachiyomiorg/website,810,72,743.0,0.08888888888888889
MDEwOlJlcG9zaXRvcnkxMzgyMDQzMTE=,erictraub/Learn-Blockchain-By-Building-Your-Own-In-JavaScript,597,53,856.0,0.08877721943048576
R_kgDOG_5l0w,oxylabs/serp-scraper-api-guide,564,50,539.0,0.08865248226950355
MDEwOlJlcG9zaXRvcnkzMDQ0NTM1NzQ=,LinkedInLearning/javascript-essential-training-2832077,1831,162,1782.0,0.08847624249044238
MDEwOlJlcG9zaXRvcnkxNzM1MjEzMTE=,xd20111/inshackle,566,50,499.0,0.08833922261484099
R_kgDOGHxxiw,maboloshi/github-chinese,5197,459,5213.0,0.08832018472195498
MDEwOlJlcG9zaXRvcnkzMzQ5MDc5NzY=,ByteLegend/ByteLegend,3866,340,3650.0,0.08794619762027936
MDEwOlJlcG9zaXRvcnkzMzE4NDQ2MzI=,XiaoMi/mone,1116,98,1112.0,0.08781362007168458
,iptv-restream/iptv-channels,1417,124,,0.08750882145377559
R_kgDOKeWVMQ,Babyhamsta/Aimmy,841,73,846.0,0.08680142687277051
R_kgDOHCncMQ,pk910/PoWFaucet,3858,334,3999.0,0.08657335406946605
R_kgDOLbwkKQ,intel-analytics/analytics-zoo,2023,175,16.0,0.08650519031141868
MDEwOlJlcG9zaXRvcnk5OTMxNjk0OA==,bhattsameer/Bombers,3354,290,3060.0,0.086463923673226
R_kgDOGpUs4A,RootKit-Org/AI-Aimbot,1401,121,1286.0,0.08636688079942897
MDEwOlJlcG9zaXRvcnkyOTUzODg1NTU=,microsoft/coe-starter-kit,718,62,743.0,0.08635097493036212
MDEwOlJlcG9zaXRvcnkxNjY3ODQwNTk=,FR13ND8/BRUTEFORCEnew,641,55,596.0,0.08580343213728549
R_kgDOHRPnTg,Smug246/Luna-Grabber,933,80,883.0,0.0857449088960343
R_kgDOL8opew,WasperAI/Wasper,972,83,332.0,0.08539094650205761
MDEwOlJlcG9zaXRvcnkxNjc2NzAyMTg=,betaseeker/bika,601,51,499.0,0.08485856905158069
MDEwOlJlcG9zaXRvcnkzNjUwNjc1OTg=,4xmen/anubias,825,70,2183.0,0.08484848484848485
MDEwOlJlcG9zaXRvcnk3ODMwMjIyNg==,hussien89aa/DataStructureAndAlgorithms,649,55,880.0,0.0847457627118644
MDEwOlJlcG9zaXRvcnkyMjM5NTM5OTI=,htr-tech/zphisher,11180,943,11214.0,0.08434704830053667
MDEwOlJlcG9zaXRvcnkyNDc1Nzg1Mw==,DaidoujiChen/Dai-Hentai,726,61,1231.0,0.08402203856749312
MDEwOlJlcG9zaXRvcnkyOTEzNzExMDI=,mindskip/xzs-mysql,3309,278,3110.0,0.08401329706860079
R_kgDOGeom4w,typoes/harry-potter-gen-z,598,50,591.0,0.08361204013377926
R_kgDOLijNAA,recognito-vision/Linux-FaceRecognition-FaceLivenessDetection,646,54,745.0,0.08359133126934984
MDEwOlJlcG9zaXRvcnkxNjMxMDI0,harvesthq/chosen,1125,94,21851.0,0.08355555555555555
,RedKatz/SocialMediaHackingToolkit,707,59,,0.08345120226308345
R_kgDOHB4A1Q,heyxyz/hey,2339,195,23277.0,0.08336896109448483
MDEwOlJlcG9zaXRvcnkzMjk5ODUwNzI=,IRVING-L/Algorithm_fromBilibili,986,82,964.0,0.08316430020283976
MDEwOlJlcG9zaXRvcnkzMTE4NDU0NjY=,ottomated/CrewLink-server,806,67,694.0,0.08312655086848635
MDEwOlJlcG9zaXRvcnkxNTU5NDY2MjU=,pungin/Beanfun,653,54,641.0,0.08269525267993874
MDEwOlJlcG9zaXRvcnkyNDgxNzUxMTg=,MegEngine/MegEngine,5244,433,4756.0,0.08257055682684973
MDEwOlJlcG9zaXRvcnk4MDM0NTA2NA==,Pure-L0G1C/Instagram,1078,89,4166.0,0.08256029684601113
R_kgDOHULHrQ,replicate/replicate-python,739,61,741.0,0.08254397834912043
R_kgDOKbY0fQ,mouredev/python-web,3514,290,3607.0,0.08252703471826978
R_kgDOHmPqUw,xtekky/TikTok-ViewBot,1447,119,1218.0,0.08223911541119558
R_kgDOGor-YQ,skills/introduction-to-github,4645,382,4360.0,0.0822389666307858
R_kgDOHm6G7A,anoma/namada,2500,205,2393.0,0.082
MDEwOlJlcG9zaXRvcnk3Nzg1MTU3Mw==,faizann24/wifi-bruteforcer-fsecurify,747,61,1246.0,0.08165997322623829
,Yunas-pip/Yunas-pip-TradVw-Main,699,57,,0.0815450643776824
,tarpetra/welcome-to-darknet,3442,280,,0.08134805345729228
R_kgDOJsafUg,MCRcortex/nekodetector,641,52,564.0,0.0811232449297972
MDEwOlJlcG9zaXRvcnkxMTYyMDY2OQ==,CodeHubApp/CodeHub,4817,390,22826.0,0.08096325513805273
MDEwOlJlcG9zaXRvcnk5NzE5NTQ0Mg==,bojiangzhou/lyyzoo-ssms,915,74,857.0,0.08087431693989071
MDEwOlJlcG9zaXRvcnk5NTE2Nzg5MQ==,marcosrivasr/Curso-PHP-MySQL,705,57,694.0,0.08085106382978724
MDEwOlJlcG9zaXRvcnkxNDM2MTc2MTE=,YuriMiller/CompleteSuicideManual-Zh_CN,858,69,789.0,0.08041958041958042
R_kgDOGrYtig,tanshuai/alphabiz,1457,117,1195.0,0.08030199039121483
MDEwOlJlcG9zaXRvcnkyNjgzMjIxNjA=,polymorphic/tesla-model-y-checklist,1009,81,977.0,0.0802775024777007
MDEwOlJlcG9zaXRvcnkzMDgzMDA2NzY=,rphl/corona-widget,736,59,648.0,0.08016304347826086
MDEwOlJlcG9zaXRvcnkzNjUwNjk4MDk=,github/haikus-for-codespaces,1526,122,1818.0,0.0799475753604194
R_kgDOLW_YDA,ComposioHQ/composio,8443,674,8400.0,0.07982944451024518
MDEwOlJlcG9zaXRvcnkxMTMwNDA3MTA=,feilongfl/Cimoc,2394,191,2423.0,0.0797827903091061
R_kgDOLWnPyQ,dovecoteescapee/ByeDPIAndroid,2441,194,2520.0,0.07947562474395739
MDEwOlJlcG9zaXRvcnkyMTUxMjU0MDQ=,cyberkallan/inshackle-bot,794,63,695.0,0.07934508816120907
R_kgDOKGy8yA,timeplus-io/proton,1465,116,1510.0,0.07918088737201365
MDEwOlJlcG9zaXRvcnkxNjMzODczMzc=,apache/incubator-seata,936,74,25251.0,0.07905982905982906
MDEwOlJlcG9zaXRvcnkxNTk0NTE0ODE=,TommyZihao/zihaopython,1012,80,984.0,0.07905138339920949
R_kgDOIu_m7w,yonggekkk/doprax-xray,991,78,1388.0,0.07870837537840565
,Rdmo1/Neptune,1284,101,,0.07866043613707165
