repo,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PullRequestReviewEvent,PushEvent,ReleaseEvent,WatchEvent
Alex-blip/ProxyPool,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,74.0
AlexIoannides/kubernetes-ml-ops,0.0,2.0,1.0,55.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,144.0
AlexeyDmitriev/JHelper,0.0,0.0,0.0,28.0,19.0,95.0,48.0,0.0,0.0,14.0,40.0,25.0,21.0,0.0,90.0
Alexiuce/macOS-dev-basic-,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
AliShafqat-RI/HWID-spoofer-for-games,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,555.0
AlibabaCloudDocs/odps,0.0,0.0,0.0,38.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,1354.0,0.0,73.0
AllCoinCrypto/Windows-11-VPS,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0
AllTheMods/ATM-9,8.0,25.0,21.0,106.0,0.0,3276.0,3147.0,0.0,0.0,401.0,5.0,183.0,402.0,0.0,226.0
AllanChain/jupyterlab-theme-solarized-dark,0.0,58.0,40.0,14.0,0.0,22.0,6.0,0.0,1.0,77.0,0.0,25.0,105.0,11.0,103.0
Allenxuxu/mogutouERP-vue,0.0,4.0,1.0,77.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,138.0
AlmaLinux/raspberry-pi,0.0,7.0,4.0,16.0,25.0,115.0,44.0,5.0,0.0,67.0,4.0,11.0,48.0,0.0,129.0
Alokatekteach/Email-spm,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,438.0
Aloxaf/rbkcrack,0.0,87.0,71.0,15.0,0.0,65.0,9.0,0.0,0.0,160.0,0.0,0.0,66.0,0.0,75.0
AltW11/CodWzzz-AltiumWare,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,116.0
Alvin-Zeng/DRN,0.0,0.0,0.0,12.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,62.0
Amandasweetz/mui-x,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0
Amazingren/NTIRE2024_ESR,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,51.0
AmeerTermanini/Synapse-X,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,299.0
AmelieHeinrich/Oni,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,77.0
AmirBayat0/Flutter-Hive-Todo-App,0.0,1.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,155.0
AmitMY/chimera,0.0,6.0,4.0,22.0,0.0,46.0,25.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,92.0
AmitXShukla/Online-Shop-eCommerce-App-Angular-6-Firebase,0.0,0.0,0.0,76.0,0.0,62.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,98.0
Ammar-ka/ElysiumCheat-RUST-NEW-CHEAT-2023-ESP-AIMBOT-UNDETECTED-FREE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
AmmyUI/AmmyUI,0.0,1.0,0.0,13.0,0.0,32.0,13.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,91.0
AmosHuKe/Watch-Test,0.0,5.0,0.0,67.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,219.0
AmrAljohary/CrossoutCheat,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0
AnWeber/vscode-httpyac,5.0,231.0,85.0,22.0,0.0,733.0,400.0,0.0,0.0,142.0,4.0,4.0,493.0,150.0,223.0
Analytics-for-Forecasting/msvr,0.0,2.0,0.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,50.0
Anankee/RobloxInjector-V2.4-BUILD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0
Anant-mishra1729/Operator-caska-Font,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,54.0
Anayatul-Ahad-Shoikot/CATlZEN-auto-bot,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0
Ander3473/Lisader445,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,171.0
AndrasKovacs/normalization-bench,1.0,2.0,0.0,7.0,0.0,35.0,12.0,1.0,0.0,4.0,0.0,0.0,43.0,0.0,52.0
Andrea-Fox/peopleCounter,7.0,3.0,1.0,32.0,0.0,93.0,36.0,0.0,0.0,16.0,0.0,2.0,123.0,0.0,99.0
AndreaCensi/csm,0.0,1.0,0.0,64.0,0.0,27.0,7.0,0.0,0.0,9.0,4.0,8.0,4.0,0.0,151.0
AndreaCodegoni/Tiny_model_4_CD,0.0,0.0,0.0,22.0,0.0,51.0,33.0,0.0,1.0,9.0,0.0,0.0,32.0,0.0,116.0
Andrew-Brown1/Video_Person_Clustering,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,54.0
Andrew-J-Larson/OS-Scripts,0.0,0.0,0.0,12.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,72.0
Androguide/dsploit,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
Android-Alvin/Android-P7,0.0,2.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,67.0
Android-for-Python/Camera4Kivy,0.0,15.0,0.0,22.0,0.0,63.0,50.0,0.0,1.0,0.0,0.0,0.0,123.0,15.0,62.0
AndroidMaryTTS/AndroidMaryTTS,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
AndronixApp/AndronixOrigin,6.0,14.0,4.0,472.0,0.0,270.0,335.0,0.0,0.0,50.0,2.0,14.0,466.0,10.0,1821.0
Andy-ckm/one_project_of_mtcnn,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,91.0,0.0,71.0
AngelxDJS/Airdrop-Hunter-,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0
Anil-matcha/Youtube-to-chatbot,0.0,0.0,0.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
AnimaSola23/ROLLERCOIN-BOT-CRACKED,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1004.0
Anime1980/Notcoin-crypto-bot,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0
AnjanaMadu/YTPlaylistDL,0.0,2.0,2.0,164.0,0.0,0.0,3.0,0.0,1.0,14.0,0.0,0.0,90.0,0.0,58.0
AnkaChan/Gaia,0.0,4.0,1.0,33.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,572.0
AnkhHeart/Streamlabs-Chatbot-Python-Boilerplate,0.0,0.0,0.0,24.0,0.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0
Anon-Exploiter/SUID3NUM,0.0,2.0,0.0,147.0,0.0,24.0,10.0,0.0,0.0,11.0,0.0,0.0,50.0,0.0,640.0
AnonymouX47/term-image,3.0,99.0,91.0,9.0,0.0,204.0,33.0,0.0,0.0,152.0,6.0,5.0,869.0,10.0,180.0
Ansem-SoD/Picofly,0.0,1.0,1.0,137.0,0.0,168.0,74.0,0.0,0.0,2.0,0.0,1.0,39.0,0.0,868.0
Anthem-whisper/YApi-Exploit,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,59.0
AnthonMS/my-cards,2.0,10.0,0.0,30.0,0.0,239.0,86.0,0.0,0.0,13.0,0.0,0.0,54.0,6.0,102.0
AntonioErdeljac/next-auth-v5-advanced-guide,0.0,0.0,0.0,262.0,0.0,67.0,41.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,995.0
Anuj-Kumar-Sharma/NewsApp,0.0,3.0,0.0,93.0,0.0,13.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,52.0
AnushanLingam/moneymonitor-flutter,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
Apache-Flink-Docs-ZH/Apache-Flink-Docs-ZH-translation,0.0,7.0,1.0,47.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,136.0
Apparence-io/CamerAwesome,2.0,54.0,63.0,185.0,0.0,663.0,293.0,0.0,0.0,150.0,14.0,64.0,276.0,2.0,441.0
AppleIntelWifi/Black80211-Catalina,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
AppliedDataSciencePartners/WorldModels,0.0,26.0,21.0,38.0,0.0,32.0,8.0,0.0,0.0,47.0,0.0,1.0,16.0,0.0,92.0
AppraiseQA/appraise,0.0,3.0,2.0,7.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0,88.0
Apress/Reinforcement-Learning-for-Sequential-Decision-and-Optimal-Control,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,128.0
Apress/deep-neuro-fuzzy-systems-w-python,0.0,2.0,0.0,49.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
Apress/pro-angular-5ed,0.0,2.0,0.0,87.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,93.0
Apriluestc/web.d,0.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,73.0
ApsaraDB/PolarDB-for-PostgreSQL,0.0,30.0,18.0,209.0,0.0,1050.0,239.0,2.0,0.0,439.0,77.0,63.0,526.0,7.0,919.0
Aquantia/AQtion,0.0,1.0,0.0,29.0,0.0,172.0,59.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,75.0
Ar-Ray-code/YOLOX-ROS,0.0,28.0,16.0,59.0,6.0,94.0,45.0,0.0,0.0,46.0,2.0,7.0,133.0,7.0,255.0
Arachnid/solidity-stringutils,0.0,0.0,0.0,205.0,0.0,27.0,12.0,0.0,0.0,10.0,2.0,10.0,2.0,0.0,662.0
ArbitrumFoundation/docs,51.0,65.0,54.0,87.0,0.0,349.0,732.0,0.0,1.0,174.0,53.0,103.0,177.0,0.0,87.0
ArchTaqi/django-rest-api,0.0,16.0,8.0,23.0,0.0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,77.0
ArcticHare105/SPIN,0.0,2.0,0.0,9.0,0.0,20.0,13.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,75.0
ArcticaProject/vcxsrv,0.0,0.0,0.0,44.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0
ArduPilot/ArduRemoteID,0.0,16.0,0.0,50.0,0.0,174.0,41.0,2.0,0.0,211.0,32.0,81.0,137.0,14.0,96.0
Arisego/UnrealLive2D,3.0,9.0,1.0,27.0,0.0,26.0,17.0,0.0,0.0,7.0,0.0,0.0,23.0,7.0,140.0
ArjanCodes/2021-factory-pattern,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0
Armen101/AudioRecordView,0.0,15.0,2.0,46.0,0.0,28.0,28.0,0.0,0.0,8.0,0.0,0.0,58.0,6.0,423.0
Arntzen-Software/parallel-gs,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,142.0,0.0,80.0
ArosyW/JVM,0.0,5.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,66.0,0.0,267.0
Arrendy/gpt3-vscode-extension,0.0,10.0,6.0,10.0,0.0,23.0,20.0,0.0,0.0,32.0,0.0,0.0,39.0,0.0,54.0
ArroyoSystems/arroyo,1.0,595.0,178.0,206.0,0.0,256.0,227.0,1.0,1.0,1102.0,769.0,1156.0,2110.0,21.0,3507.0
ArtanisCV/StructuredForests,0.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
ArthurZC23/Machine-Learning-A-Probabilistic-Perspective-Solutions,0.0,0.0,0.0,70.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,278.0
Artrajz/vits-simple-api,0.0,86.0,59.0,131.0,0.0,520.0,257.0,0.0,0.0,55.0,0.0,0.0,475.0,45.0,737.0
ArturKlauser/raspberrypi-rstudio,0.0,33.0,24.0,13.0,0.0,23.0,18.0,0.0,0.0,10.0,0.0,0.0,141.0,6.0,65.0
Aruelius/crc32-crack,0.0,2.0,0.0,11.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,62.0
Asad-Khurshid/Credit-Card-Management-System,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
Ash258/Scoop-Core,6.0,202.0,208.0,28.0,0.0,238.0,177.0,0.0,0.0,309.0,13.0,9.0,1543.0,17.0,235.0
Asjas/prisma-redis-middleware,0.0,616.0,557.0,39.0,0.0,631.0,69.0,0.0,0.0,1100.0,0.0,10.0,900.0,53.0,352.0
Aslemammad/venode,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,168.0
Asocia/binary-clock-wallpaper,0.0,3.0,1.0,6.0,0.0,10.0,8.0,0.0,0.0,7.0,3.0,6.0,17.0,0.0,97.0
AstonMathew/Cinema-4D-Crack,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
AstraaDev/Discord-Fake-Nitro-Proof-Generator,0.0,2.0,0.0,34.0,0.0,6.0,11.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,53.0
AstroBoy1339/Pubg-cheat-cracked-by-VenoX,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,56.0
AstroBoy1339/Slither.io-cheat-cracked-by-VenomX,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,55.0
AstroNvim/user_example,0.0,2.0,1.0,1152.0,0.0,27.0,17.0,0.0,0.0,23.0,3.0,8.0,42.0,0.0,231.0
Astroa7m/Reels,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,57.0
AtoVproject/16n-AtoVproject-rework,0.0,0.0,0.0,10.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,53.0
Atoptool/atop,7.0,8.0,0.0,83.0,0.0,419.0,211.0,0.0,0.0,253.0,2.0,0.0,245.0,1.0,603.0
Auburns/FastNoiseSIMD,0.0,0.0,0.0,40.0,0.0,19.0,8.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,114.0
AudioKit/AudioKitSynthOne,0.0,3.0,3.0,139.0,0.0,112.0,68.0,10.0,0.0,100.0,9.0,0.0,108.0,0.0,858.0
AugustinJose1221/FPGA-Build,0.0,6.0,2.0,30.0,0.0,1.0,1.0,1.0,0.0,30.0,0.0,0.0,135.0,2.0,112.0
AurelienRibon/universal-tween-engine,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
AustinJ235/basalt,0.0,62.0,32.0,7.0,0.0,52.0,28.0,0.0,0.0,66.0,0.0,0.0,446.0,24.0,154.0
AutoMapper/AutoMapper.Extensions.OData,0.0,82.0,37.0,45.0,0.0,440.0,166.0,0.0,0.0,193.0,38.0,54.0,191.0,38.0,146.0
AutoVision-cloud/SA-Det3D,0.0,0.0,0.0,34.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,169.0
Automattic/simplenote-macos,3.0,631.0,579.0,77.0,0.0,1519.0,577.0,2.0,0.0,1065.0,603.0,769.0,2285.0,34.0,644.0
Automunge/AutoMunge,1.0,1507.0,0.0,20.0,0.0,84.0,10.0,0.0,0.0,3003.0,0.0,0.0,2323.0,1.0,137.0
AvaloniaUI/Wordle-onia,0.0,11.0,10.0,11.0,0.0,10.0,6.0,3.0,1.0,8.0,1.0,2.0,54.0,0.0,58.0
AvaloniaUI/XamlControlsGallery,0.0,1.0,1.0,37.0,0.0,14.0,16.0,4.0,1.0,6.0,0.0,1.0,14.0,0.0,172.0
Avdhesh-Varshney/WebMasterLog,0.0,4.0,4.0,166.0,0.0,2120.0,754.0,2.0,0.0,647.0,363.0,643.0,255.0,0.0,73.0
Aviana/LunaUnitFrames,2.0,80.0,2.0,61.0,2.0,894.0,995.0,0.0,0.0,52.0,6.0,0.0,256.0,77.0,147.0
Avii1099/Python-Tkinter-Gui-Project,0.0,2.0,3.0,30.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,91.0,0.0,116.0
Axel-Bravo/19_udacity_dsa,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,241.0
AxonIQ/code-samples,0.0,335.0,334.0,20.0,0.0,195.0,12.0,3.0,1.0,663.0,88.0,304.0,412.0,0.0,78.0
AyGemuy/Taylor-V2,1.0,151.0,143.0,123.0,0.0,55.0,39.0,0.0,0.0,1.0,0.0,0.0,1037.0,0.0,114.0
AyanGadpal/TextTron-Lightweight-text-detector,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,50.0
Ayhuuu/Creal-Stealer,3.0,10.0,10.0,273.0,0.0,75.0,44.0,2.0,0.0,15.0,0.0,0.0,402.0,0.0,874.0
AyiinXd/Ayiin-Userbot,15.0,14.0,10.0,398.0,0.0,11.0,0.0,7.0,2.0,45.0,60.0,2.0,763.0,1.0,64.0
Aymkdn/SharepointPlus,0.0,20.0,8.0,21.0,19.0,248.0,101.0,0.0,0.0,18.0,0.0,0.0,31.0,11.0,75.0
Ayushkr900/F4LLGUYS-best-S0-Ft,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0
Ayushkr900/PUBG-best-S0-Ft,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0
Azim-vau/hack,0.0,2.0,0.0,12.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,62.0
AzizCode92/Listen-Attend-and-Spell-Pytorch,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
Azure-Samples/contoso-creative-writer,0.0,58.0,58.0,215.0,0.0,16.0,14.0,5.0,0.0,159.0,9.0,6.0,86.0,0.0,65.0
Azure-Samples/openai-dotnet-samples,0.0,1.0,0.0,56.0,0.0,3.0,1.0,0.0,1.0,8.0,2.0,7.0,10.0,0.0,225.0
Azure/azure-cosmos-db-emulator-docker,0.0,1.0,0.0,26.0,0.0,600.0,116.0,38.0,0.0,9.0,0.0,3.0,4.0,0.0,111.0
Azure/azure-sdk-for-android,9.0,1200.0,1060.0,95.0,0.0,1007.0,399.0,5.0,1.0,2562.0,1691.0,2011.0,3535.0,149.0,89.0
Azure/azure-sdk-for-c,19.0,1634.0,1610.0,167.0,1.0,3559.0,1199.0,9.0,0.0,4417.0,10075.0,4256.0,7027.0,34.0,225.0
Azure/azure-service-operator,2.0,2449.0,2365.0,240.0,4.0,6289.0,1725.0,52.0,1.0,4208.0,7044.0,7482.0,6974.0,299.0,713.0
Azure/fetch-event-source,0.0,9.0,4.0,127.0,0.0,192.0,73.0,0.0,1.0,35.0,6.0,9.0,15.0,5.0,1662.0
Azure/iotedgehubdev,0.0,206.0,95.0,30.0,1.0,545.0,208.0,52.0,0.0,227.0,135.0,151.0,380.0,79.0,75.0
Azure/meta-iotedge,4.0,49.0,44.0,70.0,0.0,783.0,108.0,38.0,0.0,191.0,103.0,145.0,300.0,0.0,50.0
Azure/phippyandfriends,0.0,15.0,16.0,197.0,0.0,28.0,8.0,0.0,0.0,41.0,0.0,0.0,205.0,0.0,92.0
Azure/sql-action,0.0,142.0,112.0,77.0,2.0,500.0,135.0,44.0,1.0,334.0,185.0,312.0,389.0,10.0,101.0
Azure/terraform,0.0,20.0,13.0,819.0,0.0,297.0,34.0,42.0,0.0,558.0,627.0,697.0,441.0,1.0,690.0
AzureGreen/InjectCollection,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
B-urb/doclytics,0.0,183.0,82.0,2.0,0.0,230.0,40.0,0.0,0.0,150.0,0.0,0.0,163.0,87.0,77.0
B00merang-Project/Redmond-Themes,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
B4mbus/oxocarbon-lua.nvim,1.0,2.0,0.0,11.0,0.0,35.0,7.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,91.0
BBloggsbott/ghub,0.0,14.0,6.0,7.0,21.0,27.0,29.0,1.0,1.0,19.0,0.0,0.0,56.0,3.0,186.0
BCG-X-Official/agentkit,0.0,36.0,12.0,198.0,0.0,15.0,15.0,1.0,1.0,66.0,6.0,24.0,59.0,0.0,1485.0
BFclan2/BloxFlip-Towers-Predictor,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,64.0
BG6LH/FT-81x-BT-DIGI-Adaptor,0.0,4.0,0.0,4.0,0.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,46.0,1.0,55.0
BIG-RAT/Managed-App-Schema-Builder,0.0,2.0,1.0,3.0,1.0,12.0,15.0,0.0,1.0,2.0,0.0,0.0,9.0,1.0,85.0
BIT-wangzb/Marker-based-SLAM,0.0,4.0,1.0,12.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,60.0
BKLAI/AI-Learning,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,58.0
BLAKE3-team/BLAKE3-specs,0.0,11.0,3.0,12.0,0.0,22.0,11.0,0.0,1.0,2.0,1.0,0.0,24.0,0.0,179.0
BMW-InnovationLab/BMW-Labeltool-Lite,0.0,10.0,1.0,51.0,0.0,24.0,14.0,0.0,1.0,19.0,0.0,0.0,19.0,0.0,330.0
BP-Innovation/Bad-Piggies-Original,0.0,0.0,0.0,4.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
BRANDBOOKq/BRANDBOOKq5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
Babelscape/ner4el,0.0,0.0,0.0,3.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,78.0
Babtsov/jos,0.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,57.0
Bad-ptr/persp-mode.el,0.0,2.0,0.0,27.0,0.0,100.0,47.0,0.0,0.0,24.0,5.0,6.0,40.0,0.0,220.0
Badacadabra/vim-archery,0.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
BaddyTheCat/Hack-for-CS-GO-LEGITBOT-ESP-AIM,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0
Badsender-com/LePatron.email,0.0,195.0,134.0,9.0,11.0,505.0,102.0,2.0,1.0,575.0,86.0,94.0,578.0,11.0,72.0
BambooEngine/ibus-bamboo,15.0,94.0,18.0,100.0,69.0,1611.0,835.0,1.0,0.0,64.0,12.0,12.0,186.0,21.0,1193.0
BangLiu/ArticlePairMatching,0.0,0.0,0.0,57.0,0.0,82.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0
Barajas-Daniel-612/ROBL0X-B0XFLIP-PR3DICTOR-W0RKS-V2.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
BaratiLab/OFormer,0.0,3.0,1.0,9.0,0.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,58.0
Barber-Johnathan-wind/WAR-THUND3R-CH3AT-D4RK-S1DE-PR1VAT3-H4CK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
BarrySeal0001/Photoshop-crack-Beat-Versions-main,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.0
BartMoyaers/BvhToDeepMimic,0.0,3.0,0.0,14.0,0.0,29.0,13.0,1.0,1.0,8.0,0.0,0.0,35.0,0.0,65.0
Bartzi/stn-ocr,0.0,0.0,0.0,39.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0
BasedHardware/Whomane,0.0,0.0,0.0,19.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,169.0
Baseflow/flutter-permission-handler,1.0,254.0,98.0,749.0,11.0,4313.0,1687.0,1.0,0.0,548.0,261.0,413.0,479.0,0.0,1635.0
Bastardkb/Charybdis,3.0,5.0,0.0,97.0,0.0,57.0,31.0,0.0,1.0,49.0,0.0,0.0,110.0,0.0,1120.0
Bastian/bStats,0.0,1.0,0.0,32.0,0.0,224.0,100.0,0.0,0.0,30.0,0.0,1.0,36.0,0.0,96.0
Batmyagmar1228/axie-infinity-bot,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,362.0
BeReady56/My-project-ApeIX,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0
BeReady56/My-project-ENLISA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,135.0
BeReady56/My-project-PiobleSRuper,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0
BeReady56/My-project-RKAOLKG,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0
