repo_name,month,downloads
thx/gogocode,2021-11,1827
thx/gogocode,2021-12,2074
thx/gogocode,2022-01,1788
thx/gogocode,2022-02,1960
thx/gogocode,2022-03,3110
thx/gogocode,2022-04,2790
thx/gogocode,2022-05,3221
thx/gogocode,2022-06,2590
thx/gogocode,2022-07,3534
thx/gogocode,2022-08,2818
thx/gogocode,2022-09,3325
thx/gogocode,2022-10,3284
thx/gogocode,2022-11,3179
thx/gogocode,2022-12,3557
thx/gogocode,2023-01,2331
thx/gogocode,2023-02,2815
thx/gogocode,2023-03,4011
thx/gogocode,2023-04,4574
thx/gogocode,2023-05,4897
thx/gogocode,2023-06,4888
thx/gogocode,2023-07,5001
thx/gogocode,2023-08,6002
thx/gogocode,2023-09,5754
thx/gogocode,2023-10,5138
thx/gogocode,2023-11,4703
thx/gogocode,2023-12,4031
thx/gogocode,2024-01,4090
thx/gogocode,2024-02,2375
thx/gogocode,2024-03,3078
thx/gogocode,2024-04,3386
thx/gogocode,2024-05,3140
thx/gogocode,2024-06,9861
titaniumnetwork-dev/Ultraviolet,2022-10,1270
titaniumnetwork-dev/Ultraviolet,2022-11,10603
titaniumnetwork-dev/Ultraviolet,2022-12,37549
titaniumnetwork-dev/Ultraviolet,2023-01,59661
titaniumnetwork-dev/Ultraviolet,2023-02,39080
titaniumnetwork-dev/Ultraviolet,2023-03,58767
titaniumnetwork-dev/Ultraviolet,2023-04,35943
titaniumnetwork-dev/Ultraviolet,2023-05,20748
titaniumnetwork-dev/Ultraviolet,2023-06,8667
titaniumnetwork-dev/Ultraviolet,2023-07,8486
titaniumnetwork-dev/Ultraviolet,2023-08,15590
titaniumnetwork-dev/Ultraviolet,2023-09,20679
titaniumnetwork-dev/Ultraviolet,2023-10,20148
titaniumnetwork-dev/Ultraviolet,2023-11,16327
titaniumnetwork-dev/Ultraviolet,2023-12,18885
titaniumnetwork-dev/Ultraviolet,2024-01,14947
titaniumnetwork-dev/Ultraviolet,2024-02,13941
titaniumnetwork-dev/Ultraviolet,2024-03,16290
titaniumnetwork-dev/Ultraviolet,2024-04,25708
titaniumnetwork-dev/Ultraviolet,2024-05,27294
titaniumnetwork-dev/Ultraviolet,2024-06,13086
twbs/bootstrap,2015-01,0
twbs/bootstrap,2015-02,2514
twbs/bootstrap,2015-03,57481
twbs/bootstrap,2015-04,68185
twbs/bootstrap,2015-05,74178
twbs/bootstrap,2015-06,107281
twbs/bootstrap,2015-07,112482
twbs/bootstrap,2015-08,123660
twbs/bootstrap,2015-09,132213
twbs/bootstrap,2015-10,146960
twbs/bootstrap,2015-11,180548
twbs/bootstrap,2015-12,199634
twbs/bootstrap,2016-01,228995
twbs/bootstrap,2016-02,267663
twbs/bootstrap,2016-03,339790
twbs/bootstrap,2016-04,368286
twbs/bootstrap,2016-05,396223
twbs/bootstrap,2016-06,421006
twbs/bootstrap,2016-07,471969
twbs/bootstrap,2016-08,609166
twbs/bootstrap,2016-09,646434
twbs/bootstrap,2016-10,684162
twbs/bootstrap,2016-11,705868
twbs/bootstrap,2016-12,682525
twbs/bootstrap,2017-01,874935
twbs/bootstrap,2017-02,920818
twbs/bootstrap,2017-03,1129018
twbs/bootstrap,2017-04,1082558
twbs/bootstrap,2017-05,1285516
twbs/bootstrap,2017-06,1453129
twbs/bootstrap,2017-07,1599973
twbs/bootstrap,2017-08,1859808
twbs/bootstrap,2017-09,1892469
twbs/bootstrap,2017-10,2154236
twbs/bootstrap,2017-11,2298307
twbs/bootstrap,2017-12,2013502
twbs/bootstrap,2018-01,2396205
twbs/bootstrap,2018-02,2484129
twbs/bootstrap,2018-03,3054282
twbs/bootstrap,2018-04,3071246
twbs/bootstrap,2018-05,3148728
twbs/bootstrap,2018-06,3283264
twbs/bootstrap,2018-07,3644010
twbs/bootstrap,2018-08,4054709
twbs/bootstrap,2018-09,4032009
twbs/bootstrap,2018-10,4792320
twbs/bootstrap,2018-11,4870327
twbs/bootstrap,2018-12,4409446
twbs/bootstrap,2019-01,9225887
twbs/bootstrap,2019-02,10018439
twbs/bootstrap,2019-03,10328738
twbs/bootstrap,2019-04,6997111
twbs/bootstrap,2019-05,8075154
twbs/bootstrap,2019-06,6207624
twbs/bootstrap,2019-07,6947720
twbs/bootstrap,2019-08,6917563
twbs/bootstrap,2019-09,7115168
twbs/bootstrap,2019-10,8011280
twbs/bootstrap,2019-11,7909807
twbs/bootstrap,2019-12,7671377
twbs/bootstrap,2020-01,8749325
twbs/bootstrap,2020-02,9035404
twbs/bootstrap,2020-03,10370705
twbs/bootstrap,2020-04,10505666
twbs/bootstrap,2020-05,10835641
twbs/bootstrap,2020-06,11004204
twbs/bootstrap,2020-07,11811213
twbs/bootstrap,2020-08,11130084
twbs/bootstrap,2020-09,11681130
twbs/bootstrap,2020-10,12299438
twbs/bootstrap,2020-11,11680781
twbs/bootstrap,2020-12,11027411
twbs/bootstrap,2021-01,11519100
twbs/bootstrap,2021-02,12369084
twbs/bootstrap,2021-03,14517630
twbs/bootstrap,2021-04,13441155
twbs/bootstrap,2021-05,13719419
twbs/bootstrap,2021-06,14171823
twbs/bootstrap,2021-07,13499683
twbs/bootstrap,2021-08,13850491
twbs/bootstrap,2021-09,14310784
twbs/bootstrap,2021-10,14333080
twbs/bootstrap,2021-11,14765805
twbs/bootstrap,2021-12,13757649
twbs/bootstrap,2022-01,14950331
twbs/bootstrap,2022-02,15458880
twbs/bootstrap,2022-03,17835476
twbs/bootstrap,2022-04,15900465
twbs/bootstrap,2022-05,17660344
twbs/bootstrap,2022-06,19910052
twbs/bootstrap,2022-07,16728658
twbs/bootstrap,2022-08,18826703
twbs/bootstrap,2022-09,19468450
twbs/bootstrap,2022-10,18853331
twbs/bootstrap,2022-11,20309132
twbs/bootstrap,2022-12,17641934
twbs/bootstrap,2023-01,19641412
twbs/bootstrap,2023-02,22172565
twbs/bootstrap,2023-03,22603394
twbs/bootstrap,2023-04,21721418
twbs/bootstrap,2023-05,22311310
twbs/bootstrap,2023-06,23379595
twbs/bootstrap,2023-07,21323617
twbs/bootstrap,2023-08,25998524
twbs/bootstrap,2023-09,22554032
twbs/bootstrap,2023-10,26149563
twbs/bootstrap,2023-11,25192718
twbs/bootstrap,2023-12,20904623
twbs/bootstrap,2024-01,21507628
twbs/bootstrap,2024-02,21107289
twbs/bootstrap,2024-03,21420317
twbs/bootstrap,2024-04,19211936
twbs/bootstrap,2024-05,19231418
twbs/bootstrap,2024-06,18171230
vercel/next.js,2015-01,0
vercel/next.js,2015-02,110
vercel/next.js,2015-03,2548
vercel/next.js,2015-04,3161
vercel/next.js,2015-05,2256
vercel/next.js,2015-06,3284
vercel/next.js,2015-07,3005
vercel/next.js,2015-08,4087
vercel/next.js,2015-09,5153
vercel/next.js,2015-10,4809
vercel/next.js,2015-11,4530
vercel/next.js,2015-12,5346
vercel/next.js,2016-01,6428
vercel/next.js,2016-02,7433
vercel/next.js,2016-03,6911
vercel/next.js,2016-04,8939
vercel/next.js,2016-05,7853
vercel/next.js,2016-06,6522
vercel/next.js,2016-07,6480
vercel/next.js,2016-08,7047
vercel/next.js,2016-09,7037
vercel/next.js,2016-10,9523
vercel/next.js,2016-11,12240
vercel/next.js,2016-12,17098
vercel/next.js,2017-01,20580
vercel/next.js,2017-02,38869
vercel/next.js,2017-03,39474
vercel/next.js,2017-04,43830
vercel/next.js,2017-05,58994
vercel/next.js,2017-06,84123
vercel/next.js,2017-07,102210
vercel/next.js,2017-08,113080
vercel/next.js,2017-09,98707
vercel/next.js,2017-10,165255
vercel/next.js,2017-11,117638
vercel/next.js,2017-12,104368
vercel/next.js,2018-01,199569
vercel/next.js,2018-02,203931
vercel/next.js,2018-03,228456
vercel/next.js,2018-04,213273
vercel/next.js,2018-05,295860
vercel/next.js,2018-06,289499
vercel/next.js,2018-07,307901
vercel/next.js,2018-08,366290
vercel/next.js,2018-09,514354
vercel/next.js,2018-10,510761
vercel/next.js,2018-11,664168
vercel/next.js,2018-12,570326
vercel/next.js,2019-01,647692
vercel/next.js,2019-02,822310
vercel/next.js,2019-03,826918
vercel/next.js,2019-04,1018375
vercel/next.js,2019-05,817456
vercel/next.js,2019-06,824848
vercel/next.js,2019-07,1024491
vercel/next.js,2019-08,1198161
vercel/next.js,2019-09,1249249
vercel/next.js,2019-10,1503550
vercel/next.js,2019-11,1488219
vercel/next.js,2019-12,1420200
vercel/next.js,2020-01,1810463
vercel/next.js,2020-02,2106864
vercel/next.js,2020-03,3507370
vercel/next.js,2020-04,3455164
vercel/next.js,2020-05,4886231
vercel/next.js,2020-06,5963073
vercel/next.js,2020-07,7259159
vercel/next.js,2020-08,8253210
vercel/next.js,2020-09,9323085
vercel/next.js,2020-10,14415560
vercel/next.js,2020-11,17043712
vercel/next.js,2020-12,17137468
vercel/next.js,2021-01,19772305
vercel/next.js,2021-02,22972295
vercel/next.js,2021-03,29614578
vercel/next.js,2021-04,28399590
vercel/next.js,2021-05,29771696
vercel/next.js,2021-06,32729475
vercel/next.js,2021-07,36311737
vercel/next.js,2021-08,40993080
vercel/next.js,2021-09,51180352
vercel/next.js,2021-10,60459245
vercel/next.js,2021-11,80992194
vercel/next.js,2021-12,82114934
vercel/next.js,2022-01,90133154
vercel/next.js,2022-02,91665488
vercel/next.js,2022-03,107243077
vercel/next.js,2022-04,103754293
vercel/next.js,2022-05,112243822
vercel/next.js,2022-06,117682442
vercel/next.js,2022-07,114687772
vercel/next.js,2022-08,134035636
vercel/next.js,2022-09,133405462
vercel/next.js,2022-10,136915334
vercel/next.js,2022-11,147121417
vercel/next.js,2022-12,128638077
vercel/next.js,2023-01,145265855
vercel/next.js,2023-02,148033088
vercel/next.js,2023-03,175410373
vercel/next.js,2023-04,156091738
vercel/next.js,2023-05,174134715
vercel/next.js,2023-06,170941357
vercel/next.js,2023-07,169772473
vercel/next.js,2023-08,180845449
vercel/next.js,2023-09,168278353
vercel/next.js,2023-10,185862685
vercel/next.js,2023-11,171030862
vercel/next.js,2023-12,157456324
vercel/next.js,2024-01,186287305
vercel/next.js,2024-02,187659484
vercel/next.js,2024-03,201180468
vercel/next.js,2024-04,204160401
vercel/next.js,2024-05,210618219
vercel/next.js,2024-06,192232454
vuejs/vue,2016-05,0
vuejs/vue,2016-06,2112
vuejs/vue,2016-07,4401
vuejs/vue,2016-08,8252
vuejs/vue,2016-09,15519
vuejs/vue,2016-10,70060
vuejs/vue,2016-11,117611
vuejs/vue,2016-12,147245
vuejs/vue,2017-01,179737
vuejs/vue,2017-02,220355
vuejs/vue,2017-03,370960
vuejs/vue,2017-04,333600
vuejs/vue,2017-05,462014
vuejs/vue,2017-06,503440
vuejs/vue,2017-07,567407
vuejs/vue,2017-08,579722
vuejs/vue,2017-09,694619
vuejs/vue,2017-10,789069
vuejs/vue,2017-11,977724
vuejs/vue,2017-12,938299
vuejs/vue,2018-01,1077407
vuejs/vue,2018-02,1023702
vuejs/vue,2018-03,1509160
vuejs/vue,2018-04,1480359
vuejs/vue,2018-05,1547884
vuejs/vue,2018-06,1698386
vuejs/vue,2018-07,1936776
vuejs/vue,2018-08,2359828
vuejs/vue,2018-09,2377066
vuejs/vue,2018-10,2950616
vuejs/vue,2018-11,2973942
vuejs/vue,2018-12,2934443
vuejs/vue,2019-01,3421938
vuejs/vue,2019-02,3617613
vuejs/vue,2019-03,4383759
vuejs/vue,2019-04,4374544
vuejs/vue,2019-05,4597120
vuejs/vue,2019-06,4351613
vuejs/vue,2019-07,5242184
vuejs/vue,2019-08,5245188
vuejs/vue,2019-09,5278702
vuejs/vue,2019-10,6116266
vuejs/vue,2019-11,6185280
vuejs/vue,2019-12,5684676
vuejs/vue,2020-01,6820604
vuejs/vue,2020-02,8254846
vuejs/vue,2020-03,10337415
vuejs/vue,2020-04,10615319
vuejs/vue,2020-05,10556174
vuejs/vue,2020-06,11376147
vuejs/vue,2020-07,12436218
vuejs/vue,2020-08,11686833
vuejs/vue,2020-09,12472862
vuejs/vue,2020-10,13078316
vuejs/vue,2020-11,12677123
vuejs/vue,2020-12,12204775
vuejs/vue,2021-01,12368903
vuejs/vue,2021-02,12812044
vuejs/vue,2021-03,14905773
vuejs/vue,2021-04,13252375
vuejs/vue,2021-05,13139224
vuejs/vue,2021-06,14123630
vuejs/vue,2021-07,12982712
vuejs/vue,2021-08,13202625
vuejs/vue,2021-09,13735234
vuejs/vue,2021-10,13241894
vuejs/vue,2021-11,13478937
vuejs/vue,2021-12,12124757
vuejs/vue,2022-01,12542837
vuejs/vue,2022-02,12769438
vuejs/vue,2022-03,14684164
vuejs/vue,2022-04,13324422
vuejs/vue,2022-05,14021894
vuejs/vue,2022-06,14058617
vuejs/vue,2022-07,13342565
vuejs/vue,2022-08,14495364
vuejs/vue,2022-09,13909408
vuejs/vue,2022-10,14150175
vuejs/vue,2022-11,14881744
vuejs/vue,2022-12,13069625
vuejs/vue,2023-01,14010375
vuejs/vue,2023-02,13993409
vuejs/vue,2023-03,15343067
vuejs/vue,2023-04,12762638
vuejs/vue,2023-05,13970889
vuejs/vue,2023-06,13977972
vuejs/vue,2023-07,13483252
vuejs/vue,2023-08,14048591
vuejs/vue,2023-09,13273085
vuejs/vue,2023-10,14283426
vuejs/vue,2023-11,13307789
vuejs/vue,2023-12,11846040
vuejs/vue,2024-01,14261500
vuejs/vue,2024-02,14268802
vuejs/vue,2024-03,15473924
vuejs/vue,2024-04,16144131
vuejs/vue,2024-05,16310226
vuejs/vue,2024-06,15656105
weavedb/weavedb,2022-07,1522
weavedb/weavedb,2022-08,619
weavedb/weavedb,2022-09,1513
weavedb/weavedb,2022-10,1258
weavedb/weavedb,2022-11,1209
weavedb/weavedb,2022-12,4341
weavedb/weavedb,2023-01,3705
weavedb/weavedb,2023-02,6622
weavedb/weavedb,2023-03,8852
weavedb/weavedb,2023-04,3474
weavedb/weavedb,2023-05,3619
weavedb/weavedb,2023-06,6768
weavedb/weavedb,2023-07,10612
weavedb/weavedb,2023-08,4579
weavedb/weavedb,2023-09,3872
weavedb/weavedb,2023-10,5893
weavedb/weavedb,2023-11,1375
weavedb/weavedb,2023-12,1634
weavedb/weavedb,2024-01,926
weavedb/weavedb,2024-02,265
weavedb/weavedb,2024-03,1424
weavedb/weavedb,2024-04,438
weavedb/weavedb,2024-05,3029
weavedb/weavedb,2024-06,807
worldwide-asset-exchange/waxjs,2019-11,230
worldwide-asset-exchange/waxjs,2019-12,420
worldwide-asset-exchange/waxjs,2020-01,255
worldwide-asset-exchange/waxjs,2020-02,129
worldwide-asset-exchange/waxjs,2020-03,197
worldwide-asset-exchange/waxjs,2020-04,113
worldwide-asset-exchange/waxjs,2020-05,461
worldwide-asset-exchange/waxjs,2020-06,331
worldwide-asset-exchange/waxjs,2020-07,460
worldwide-asset-exchange/waxjs,2020-08,385
worldwide-asset-exchange/waxjs,2020-09,375
worldwide-asset-exchange/waxjs,2020-10,454
worldwide-asset-exchange/waxjs,2020-11,720
worldwide-asset-exchange/waxjs,2020-12,749
worldwide-asset-exchange/waxjs,2021-01,623
worldwide-asset-exchange/waxjs,2021-02,604
worldwide-asset-exchange/waxjs,2021-03,842
worldwide-asset-exchange/waxjs,2021-04,2287
worldwide-asset-exchange/waxjs,2021-05,5298
worldwide-asset-exchange/waxjs,2021-06,3708
worldwide-asset-exchange/waxjs,2021-07,4156
worldwide-asset-exchange/waxjs,2021-08,5983
worldwide-asset-exchange/waxjs,2021-09,7367
worldwide-asset-exchange/waxjs,2021-10,7467
worldwide-asset-exchange/waxjs,2021-11,7889
worldwide-asset-exchange/waxjs,2021-12,8403
worldwide-asset-exchange/waxjs,2022-01,8931
worldwide-asset-exchange/waxjs,2022-02,9626
worldwide-asset-exchange/waxjs,2022-03,13446
worldwide-asset-exchange/waxjs,2022-04,11148
worldwide-asset-exchange/waxjs,2022-05,10289
worldwide-asset-exchange/waxjs,2022-06,11375
worldwide-asset-exchange/waxjs,2022-07,10521
worldwide-asset-exchange/waxjs,2022-08,10280
worldwide-asset-exchange/waxjs,2022-09,10342
worldwide-asset-exchange/waxjs,2022-10,9096
worldwide-asset-exchange/waxjs,2022-11,10197
worldwide-asset-exchange/waxjs,2022-12,7774
worldwide-asset-exchange/waxjs,2023-01,6671
worldwide-asset-exchange/waxjs,2023-02,8177
worldwide-asset-exchange/waxjs,2023-03,10496
worldwide-asset-exchange/waxjs,2023-04,8797
worldwide-asset-exchange/waxjs,2023-05,8614
worldwide-asset-exchange/waxjs,2023-06,6007
worldwide-asset-exchange/waxjs,2023-07,6525
worldwide-asset-exchange/waxjs,2023-08,5644
worldwide-asset-exchange/waxjs,2023-09,5713
worldwide-asset-exchange/waxjs,2023-10,4024
worldwide-asset-exchange/waxjs,2023-11,2885
worldwide-asset-exchange/waxjs,2023-12,3118
worldwide-asset-exchange/waxjs,2024-01,4025
worldwide-asset-exchange/waxjs,2024-02,4145
worldwide-asset-exchange/waxjs,2024-03,5610
worldwide-asset-exchange/waxjs,2024-04,5613
worldwide-asset-exchange/waxjs,2024-05,3231
worldwide-asset-exchange/waxjs,2024-06,2228
zeit/next.js,2017-07,345
zeit/next.js,2017-08,251
zeit/next.js,2017-09,3143
zeit/next.js,2017-10,5101
zeit/next.js,2017-11,6151
zeit/next.js,2017-12,5931
zeit/next.js,2018-01,7710
zeit/next.js,2018-02,13462
zeit/next.js,2018-03,19948
zeit/next.js,2018-04,27959
zeit/next.js,2018-05,37691
zeit/next.js,2018-06,52050
zeit/next.js,2018-07,48044
zeit/next.js,2018-08,55331
zeit/next.js,2018-09,74222
zeit/next.js,2018-10,128845
zeit/next.js,2018-11,225570
zeit/next.js,2018-12,231730
zeit/next.js,2019-01,342987
zeit/next.js,2019-02,554987
zeit/next.js,2019-03,716655
zeit/next.js,2019-04,919740
zeit/next.js,2019-05,1046897
zeit/next.js,2019-06,1065154
zeit/next.js,2019-07,1295763
zeit/next.js,2019-08,1338798
zeit/next.js,2019-09,1199597
zeit/next.js,2019-10,1128275
zeit/next.js,2019-11,920522
zeit/next.js,2019-12,642876
zeit/next.js,2020-01,600460
zeit/next.js,2020-02,567776
zeit/next.js,2020-03,620339
zeit/next.js,2020-04,565726
zeit/next.js,2020-05,497802
zeit/next.js,2020-06,454230
zeit/next.js,2020-07,461777
zeit/next.js,2020-08,428042
zeit/next.js,2020-09,424674
zeit/next.js,2020-10,434406
zeit/next.js,2020-11,398575
zeit/next.js,2020-12,328331
zeit/next.js,2021-01,341137
zeit/next.js,2021-02,346804
zeit/next.js,2021-03,420182
zeit/next.js,2021-04,387940
zeit/next.js,2021-05,358899
zeit/next.js,2021-06,350425
zeit/next.js,2021-07,339973
zeit/next.js,2021-08,382836
zeit/next.js,2021-09,364607
zeit/next.js,2021-10,351212
zeit/next.js,2021-11,345577
zeit/next.js,2021-12,305729
zeit/next.js,2022-01,298930
zeit/next.js,2022-02,292052
zeit/next.js,2022-03,321550
zeit/next.js,2022-04,280347
zeit/next.js,2022-05,309674
zeit/next.js,2022-06,305964
zeit/next.js,2022-07,271786
zeit/next.js,2022-08,307055
zeit/next.js,2022-09,298590
zeit/next.js,2022-10,289154
zeit/next.js,2022-11,322784
zeit/next.js,2022-12,251533
zeit/next.js,2023-01,297732
zeit/next.js,2023-02,304729
zeit/next.js,2023-03,351991
zeit/next.js,2023-04,303348
zeit/next.js,2023-05,340670
zeit/next.js,2023-06,325470
zeit/next.js,2023-07,348782
zeit/next.js,2023-08,368917
zeit/next.js,2023-09,361960
zeit/next.js,2023-10,431921
zeit/next.js,2023-11,325165
zeit/next.js,2023-12,307042
zeit/next.js,2024-01,370303
zeit/next.js,2024-02,384862
zeit/next.js,2024-03,378842
zeit/next.js,2024-04,403113
zeit/next.js,2024-05,411428
zeit/next.js,2024-06,408183
