repo_id,repo_name,n_stars,n_stars_latest,n_stars_low_activity,p_stars_low_activity,n_stars_clustered,p_stars_clustered,p_stars_fake,active_days,tags,description
R_kgDOKIr9Dw,azkadev/tdlib_android,285.0,329.0,0.0,0.0,152.0,0.5333333333333333,0.5333333333333333,363.0,[],
MDEwOlJlcG9zaXRvcnk2MzUzMTc3,scrapy/loginform,137.0,269.0,73.0,0.5328467153284672,0.0,0.0,0.5328467153284672,1882.0,[],Fill HTML login forms automatically
R_kgDOL64Npg,codematrixer/icertools,156.0,157.0,0.0,0.0,83.0,0.532051282051282,0.532051282051282,132.0,"['resigning', 'apple-certificate-manager', 'apple-developer-manager', 'certificate', 'ipa', 're-sign', 'resign', 'wda']",Pure python3 implementation for ios developer certificate manager and re-signing ipa.
R_kgDOHdU3Bw,aqvaspirt/seoskillmap,745.0,741.0,396.0,0.5315436241610738,0.0,0.0,0.5315436241610738,635.0,[],How to improve your skills in SEO using grade system.
R_kgDOKMUA_g,azkadev/coinlox_miner,275.0,331.0,0.0,0.0,146.0,0.5309090909090909,0.5309090909090909,388.0,[],
R_kgDOJpiBRw,thuiar/GNN-GBDT-Guided-Fast-Optimizing-Framework,306.0,311.0,0.0,0.0,162.0,0.5294117647058824,0.5294117647058824,472.0,[],"GNN&GBDT-Guided Fast Optimizing Framework for Large-scale Integer Programming(Ye  et al., ICML 2023): https://openreview.net/pdf?id=tX7ajV69wt"
MDEwOlJlcG9zaXRvcnkxNDQ5NTY3ODY=,opensourcewebsite-org/opensourcewebsite-org,977.0,863.0,517.0,0.5291709314227226,0.0,0.0,0.5291709314227226,1870.0,"['osw', 'open-source', 'yii2', 'php', 'opensourcewebsite', 'php7', 'yii', 'telegram-bot', 'community', 'social-network', 'telegram', 'hacktoberfest']",OpenSourceWebsite (OSW) - Creating an Open and Democratic Online Community. We promote a free society where everyone can participate in decision-making through electronic voting and where open source guarantees data security.
R_kgDOLcUJgA,OceannTwT/ra-isf,169.0,187.0,0.0,0.0,89.0,0.5266272189349113,0.5266272189349113,208.0,[],[ACL 2024] RA-ISF: Learning to Answer and Understand from Retrieval Augmentation via Iterative Self-Feedback.
R_kgDOLJbSKw,adysec/cf-mirror,255.0,205.0,0.0,0.0,134.0,0.5254901960784314,0.5254901960784314,250.0,"['archlinux', 'centos', 'cloudflare', 'cloudflare-workers', 'docker-ce', 'fedora', 'kali', 'mirror', 'mirrors', 'openwrt', 'pip', 'pypi', 'security', 'serverless', 'ubuntu', 'worker']",AdySec CF拉平镜像站 | 官方源可信度和稳定性最高，但国内访问速度较慢，通过众生平等Cloudflare，利用全球的边缘节点，将用户请求转发到离用户距离最近的节点，同时缓存静态内容加速，减少网络延迟和下载速度，使用Cloudflare Workers配置反代实现
R_kgDOKk8MlQ,azkadev/telegraph,300.0,332.0,0.0,0.0,157.0,0.5233333333333333,0.5233333333333333,330.0,"['api', 'telegram', 'telegraph', 'telegraph-client', 'telegraph-uploader', 'telegraph-dart', 'telegraph-flutter']",Telegraph Client Api in dart support cross platform flutter apps
MDEwOlJlcG9zaXRvcnkzNTY4Nzg5ODY=,TrashUwU/PokeAssistant,2465.0,2529.0,1288.0,0.5225152129817444,0.0,0.0,0.5225152129817444,1230.0,"['poketwo', 'poketwo-cheat', 'poketwo-bot', 'poketwo-hack', 'pokemon-bot', 'poketwo-name', 'poketwo-identifier', 'poketwo-assistant', 'pokeassistant', 'poke-assistant', 'discord-poketwo', 'poketwo-helper', 'poketwo-namer', 'poketwo-name-bot']","Amazing Free Pokétwo Assistant that identifies Pokémons from Pokétwo spawns, pings a role if a legendary spawns and pins them, pings you if your Shiny Hunt Pokémon spawns and other features like Quest Ping! Every features are automated."
R_kgDOLG4-9Q,OpenGithubs/github-newly-rank,188.0,195.0,0.0,0.0,98.0,0.5212765957446809,0.5212765957446809,257.0,[],年度/半年度/季度 新榜开源项目排行
R_kgDOLOFnhw,AKB2184/project_pertama_akbar,121.0,84.0,0.0,0.0,63.0,0.5206611570247934,0.5206611570247934,92.0,"['cryptocompare', 'cryptocompare-api', 'cryptocompare-client', 'cryptocompare-desktop-crack', 'cryptocompare-desktop-download', 'cryptocompare-desktop-free-2023', 'cryptocompare-streaming']",ini adalah project push pertama akbar
R_kgDOJqUXzw,azkadev/github_client,302.0,334.0,0.0,0.0,157.0,0.5198675496688742,0.5198675496688742,996.0,"['dart', 'flutter', 'github', 'github-api']",Github Client Api 
R_kgDOL73vpA,oxylabs/how-to-scrape-google-images,485.0,348.0,0.0,0.0,252.0,0.5195876288659794,0.5195876288659794,130.0,"['google-image-scraper', 'google-images-crawler', 'image-scrape', 'image-scraper', 'image-scraping', 'scrape-images', 'google-image-api', 'google-image-scraper-api', 'scrape-google-image', 'google-image-search', 'google-search-scraper']",Real time google image scraper. The process is automated by sending HTTP requests to retrieve image data which is then parsed and saved. 
R_kgDOLc0WTw,RiemaLabs/modular-indexer-committee,116.0,83.0,0.0,0.0,60.0,0.5172413793103449,0.5172413793103449,175.0,"['bitcoin', 'brc-20', 'indexer', 'ordinals']",A fully user-verified execution layer for Bitcoin's meta-protocols.
R_kgDOIR99Mw,azkadev/websocket_dart,294.0,331.0,0.0,0.0,152.0,0.5170068027210885,0.5170068027210885,664.0,"['dart', 'realtime', 'websocket']",Websocket client dan server auto reconnect menggunakan bahasa code dart vm
R_kgDOIoDy7Q,azkadev/webify,304.0,335.0,0.0,0.0,157.0,0.5164473684210527,0.5164473684210527,609.0,"['dart', 'flutter-web', 'framework', 'webify']",Webify Framework Untuk Membangun app web dengan style code flutter
MDEwOlJlcG9zaXRvcnkzMjg2Mzc2OTU=,rabetofficial/rabet-extension,704.0,673.0,362.0,0.5142045454545454,0.0,0.0,0.5142045454545454,1311.0,"['wallet', 'stellar', 'chrome-extension', 'bridge', 'interactive']",:rabbit: :earth_americas: Rabet browser extension enables you to manage your assets and interact with Stellar apps.
R_kgDOGmChJw,azkadev/azkadev_app,282.0,333.0,0.0,0.0,145.0,0.5141843971631206,0.5141843971631206,961.0,"['azkadev', 'flutter', 'dart', 'app', 'flutter-app', 'android', 'linux', 'windows', 'fuchsia', 'macos', 'ios']",
R_kgDOLeWK9g,TeddyCSoftware/DEX-JavaScript-Front-Running-Bot-V4-TeddyCSoftware,107.0,8.0,0.0,0.0,55.0,0.514018691588785,0.514018691588785,203.0,"['cryptocurrency-exchange', 'dapp', 'ganache', 'gas', 'solidity-contracts']","Looking to maximize your earnings? Our 100% JavaScript bot executes Front Running on DEX's for easy profits. Open-source and reliable, start using it today!"
R_kgDOLiJYbw,indicium-ag/rsult,446.0,63.0,0.0,0.0,229.0,0.5134529147982063,0.5134529147982063,192.0,[],"Bring the power of Rust's error handling to TypeScript with rsult. Handle optional values and results elegantly, reduce null checks, and write safer, more expressive code."
R_kgDOLbz33Q,kwuking/TimeMixer,1094.0,1212.0,0.0,0.0,561.0,0.5127970749542962,0.5127970749542962,211.0,"['deep-learning', 'machine-learning', 'time-series', 'time-series-forecasting', 'time-series-analysis']","[ICLR 2024] Official implementation of ""TimeMixer: Decomposable Multiscale Mixing for Time Series Forecasting"""
MDEwOlJlcG9zaXRvcnkzMDA0Mzg1NTU=,sxzz/sxzz.github.io-old,133.0,1.0,68.0,0.5112781954887218,0.0,0.0,0.5112781954887218,273.0,[],
R_kgDOKR5h4Q,dymproject/purest-admin,223.0,211.0,0.0,0.0,114.0,0.5112107623318386,0.5112107623318386,382.0,"['abp-vnext', 'admin-template', 'dotnet-core', 'sqlsugar', 'vue3']",基于 .NET 8 + vue3 实现的极简RBAC权限管理系统后端 后端基于精简后的abp框架，前端基于vue-pure-admin，前端极强的表格框架vxe-table，旨在打造一款最合适二次开发的极简.Net框架
R_kgDOIocrpw,Steamgjk/Nezha,149.0,151.0,0.0,0.0,76.0,0.5100671140939598,0.5100671140939598,888.0,"['consensus', 'clock', 'consistency', 'distributed-systems', 'synchronization']",Nezha: Deployable and High-Performance Consensus Using Synchronized Clocks
R_kgDOJ9PRuA,day-day-dreamer/threejs-learning,134.0,166.0,0.0,0.0,68.0,0.5074626865671642,0.5074626865671642,336.0,[],threejs+vue3实现数字孪生园区展示
R_kgDOLf7ACQ,google-gemini/cookbook,3421.0,4392.0,0.0,0.0,1734.0,0.50686933645133,0.50686933645133,182.0,"['gemini', 'gemini-api']",Examples and guides for using the Gemini API
R_kgDOKsBNag,StuxxNet/pick-esquenta,105.0,104.0,0.0,0.0,53.0,0.5047619047619047,0.5047619047619047,326.0,[],Esquenta para o projeto final do PICK
R_kgDOLuTqWw,nodelrd/ChatGPT-Next-Web-PLUS,220.0,26.0,111.0,0.5045454545454545,0.0,0.0,0.5045454545454545,107.0,"['chatgpt', 'chatgpt-next-web', 'chatgpt-next-web-plus', 'flowchart', 'flowgpt', 'gpt-4']",基于chatgpt-next-web 增强版本，后台管理，接入知识库等。将按需持续接入midjourney绘画功能，接入了stable-diffusion，支持oss，支持dall-e-3、gpt-4-vision-preview、whisper、tts，支持gpt-4-all，支持GPTs商店。
R_kgDOKRWHhg,Stock-Fund/XCrawler,230.0,268.0,0.0,0.0,116.0,0.5043478260869565,0.5043478260869565,294.0,[],轻量型A股爬虫项目
R_kgDOLdd91w,BINANCECONTRACT/How-to-Create-BEP20-Token,236.0,27.0,0.0,0.0,119.0,0.5042372881355932,0.5042372881355932,119.0,"['create-honeypot-token', 'honeypot', 'honeypot-bsc', 'honeypot-smart-contract', 'honeypot-token', 'honeypottoken', 'how-to-create-honeypot-token', 'bsc-honeypot', 'crypto-honeypot', 'honeypot-checker', 'honeypot-eth', 'smart-contract-honeypot', 'honeypots-rugpull']",Step By Step Guide to How to Create Honeypot Token and list them on PANCAKE SWAP.
R_kgDOLb4hQw,symfony-orchestra/view-bundle,262.0,247.0,132.0,0.5038167938931297,0.0,0.0,0.5038167938931297,93.0,"['api', 'api-rest', 'json', 'symfony', 'symfony-bundle']",The `view-bundle` is a simple and highly efficient Symfony bundle designed to replace Symfony Responses when working with the JSON API.
R_kgDOIfflRQ,wb04307201/loader-util,166.0,161.0,0.0,0.0,83.0,0.5,0.5,598.0,"['compiler', 'java', 'spring-boot']",在应用运行期动态加载类、bean、rest、切面的工具
R_kgDOLetCQg,ZackRedmanX/DEX-Triangular-Arbitrage-Bot-V4-ZackRedmanX,112.0,6.0,0.0,0.0,56.0,0.5,0.5,202.0,"['bitcoin', 'crypto-wallet', 'ethereum', 'hardhat', 'smart-contracts']","Our open-source JavaScript bot performs Triangular Arbitrage on DEX's, giving you maximum profit potential. Easy to use and effective, start trading smarter."
R_kgDOLF6aNA,ZTFtrue/MonsterMusic,300.0,275.0,0.0,0.0,150.0,0.5,0.5,249.0,"['android-app', 'composer', 'jectpack', 'jectpack-compose', 'music-player', 'exoplayer', 'fdroid', 'f-droid']","A music player on android platform, developed by Andoroid composer"
MDEwOlJlcG9zaXRvcnkxMjgwNDYyNDE=,tenup-coin/TenUp,120.0,136.0,60.0,0.5,0.0,0.0,0.5,1214.0,[],TenUp
R_kgDOLkgF1Q,zk1556/TinyRedis_RPC,174.0,167.0,0.0,0.0,87.0,0.5,0.5,174.0,[],基于RPC框架的轻量级Redis
R_kgDOLC-YCg,hitsz-ids/SQLAgent,1820.0,2113.0,0.0,0.0,906.0,0.4978021978021978,0.4978021978021978,106.0,[],airda(Air Data Agent)是面向数据分析的多智能体，能够理解数据开发和数据分析需求、理解数据、生成面向数据查询、数据可视化、机器学习等任务的SQL和Python代码
R_kgDOK-fqmg,854771076/Employment_referral,159.0,163.0,0.0,0.0,79.0,0.4968553459119497,0.4968553459119497,275.0,"['django', 'job', 'jobspider', 'recommendersystem', 'spark', 'spider', 'vue']",就业推荐系统 spark ml 推荐系统 协同过滤 招聘平台 爬虫 毕业设计 大数据技术 招聘信息爬虫 智联招聘
MDEwOlJlcG9zaXRvcnkyODU2MzI5MjA=,SpheroidUniverse/SpheroidScript,153.0,142.0,76.0,0.49673202614379086,0.0,0.0,0.49673202614379086,1181.0,"['ar', 'vr', 'xr', 'spheroid-script', 'spheroid-universe']",
R_kgDOH327KA,azkadev/jsonview,270.0,334.0,0.0,0.0,134.0,0.4962962962962963,0.4962962962962963,723.0,"['dart', 'flutter', 'json', 'jsonview']",library untuk membuat app / widget dari data json
R_kgDOLXzvKQ,LeoCui26/Postgraduate-Interview-Question-Assistant,125.0,126.0,0.0,0.0,62.0,0.496,0.496,163.0,"['chatgpt', 'claude', 'glm', 'prompt', 'feishu']",考研保研简历提问助手-GLM4
R_kgDOHdcVPA,dekrypted/discord-image-logger,2443.0,2137.0,1210.0,0.49529267294310275,0.0,0.0,0.49529267294310275,842.0,"['discord-image-grabber', 'discord-image-logger', 'discord-image-stealer', 'image-logger', 'ip', 'ip-stealer', 'discord-ip-stealer']","IP Logger that uses discord's ""Open Original"" feature to steal IP's."
MDEwOlJlcG9zaXRvcnkxODcxNzk0MTQ=,insight-chain/inb-go,451.0,339.0,223.0,0.49445676274944567,0.0,0.0,0.49445676274944567,1818.0,"['go', 'blockchain', 'inb', 'insight-chain', 'p2p']",Official Go implementation of the Insight Chain(INB)
R_kgDOIxN6EA,in1nit1t/uniref,183.0,158.0,0.0,0.0,90.0,0.4918032786885246,0.4918032786885246,617.0,"['framework', 'il2cpp', 'modding', 'mono', 'patcher', 'reflection', 'unity', 'cross-platform', 'apk', 'exe']",A Python coding framework for analyzing Unity applications.
R_kgDOLpNuow,wvit/web-document,636.0,635.0,0.0,0.0,312.0,0.49056603773584906,0.49056603773584906,172.0,[],"A browser extension for saving web documents locally, allowing you to access them offline and quickly search for webpage content without an internet connection, while also saving browser memory usage."
R_kgDOL3y-zw,nburmi/doc2plan,280.0,194.0,0.0,0.0,137.0,0.48928571428571427,0.48928571428571427,141.0,"['ai', 'book', 'learning', 'openai-assistant-api', 'openai-assistants', 'plan', 'study', 'chat']",Transform your book into structured learning plan. Go through plan and chat with your data for better understanding.
R_kgDOLKWV4A,lzz19980125/awesome-time-series-segmentation-papers,325.0,365.0,0.0,0.0,159.0,0.48923076923076925,0.48923076923076925,242.0,"['time-series', 'time-series-segmentation', 'unsupervised-learning', 'anomaly-detection', 'change-point-detection', 'motion-capture', 'awesome', 'awesome-list', 'data-mining', 'machine-learning', 'data-science', 'paper-list', 'time-series-analysis', 'segmentation', 'dataset', 'multivariate-time-series', 'univariate-time-series', 'deep-learning', 'time-series-models']",This repository contains a reading list of papers on Time Series Segmentation. This repository is still being continuously improved.
R_kgDOIeAvvA,azkadev/dart_cheatsheet,273.0,331.0,0.0,0.0,133.0,0.48717948717948717,0.48717948717948717,643.0,"['azkadev', 'cheatsheet', 'dart', 'docs', 'indonesia']",
R_kgDOJ26TkQ,azkadev/jaseb_userbot_telegram,288.0,335.0,0.0,0.0,140.0,0.4861111111111111,0.4861111111111111,393.0,"['automation', 'bot', 'promote', 'spam', 'telegram', 'userbot', 'userbot-telegram', 'jaseb']",Jaseb Userbot Telegram Basic Open Source
R_kgDOKe_6pQ,oxylabs/youtube-scraper,212.0,181.0,0.0,0.0,103.0,0.4858490566037736,0.4858490566037736,288.0,"['scrape-youtube', 'scrape-youtube-videos', 'scraper', 'youtube', 'youtube-api', 'youtube-channel', 'youtube-scraper', 'youtube-comment-scraper', 'youtube-crawler', 'youtube-data-api-v3']","YouTube Scraper for effortless public YouTube data collection, including video and channel information."
R_kgDOIYiHKw,IntelCoreI6/gmail-suffix-generator,433.0,432.0,210.0,0.48498845265588914,0.0,0.0,0.48498845265588914,696.0,[],a simple gmail suffix generator
R_kgDOLf3s2Q,jiaxiangc/ComfyUI-ResAdapter,260.0,277.0,0.0,0.0,126.0,0.4846153846153846,0.4846153846153846,195.0,[],ComfyUI extension for ResAdapter.
R_kgDOIca50w,wb04307201/file-preview-spring-boot-starter,249.0,257.0,0.0,0.0,120.0,0.4819277108433735,0.4819277108433735,685.0,"['spring-boot', 'document', 'java']",一个文档在线预览的中间件，可通过简单的配置即可集成到springboot中，支持word、excel、ppt、pdf、ofd、图片、视频、音频、markdown、代码、网页、epub图书文档、Xmind脑图、压缩文件、bpmn业务流程、cmmn案例管理、dmn决策、3D模型等格式文件的在线预览
R_kgDOG5uxYw,therealgliz/blooket-hacks,1655.0,1689.0,796.0,0.4809667673716012,0.0,0.0,0.4809667673716012,822.0,"['blooket', 'blooket-hack', 'blooketapi', 'blookethack', 'blookettokens', 'blooket-game', 'blooket-hacks', 'blooket-mods', 'blooket-utilities', 'blooketjs']",Multiple game hacks to use so the game become easier to play!
R_kgDOLQ1xqQ,chenzhen7/cz-blog,179.0,181.0,0.0,0.0,86.0,0.48044692737430167,0.48044692737430167,229.0,"['java', 'spring-boot', 'blog', 'mybatis', 'vue', 'mysql']",基于springboot + Thymeleaf + vue开发的 个人博客系统，包含前台和后台管理页面，（采用标准的架构设计；代码简洁、高效无冗余；注释详细易阅读），自适应手机端和电脑端，界面简洁美观，功能完善。可用做毕设、实习项目、练手项目
R_kgDOLdeLmg,BINANCECONTRACT/BSC-Contract,244.0,21.0,0.0,0.0,117.0,0.47950819672131145,0.47950819672131145,105.0,"['create-honeypot-token', 'honeypot', 'honeypot-bsc', 'honeypot-token', 'honeypottoken', 'how-to-create-honeypot-token', 'smart-contract-honeypot']"," How to create BSC/BEP20 Coin, easy Step to create a BSC/BEP20 contract. BSC BEP20 BSC Contract code"
MDEwOlJlcG9zaXRvcnkyMTIzMzcxMjg=,heldplayer/komidabot-docker,194.0,0.0,93.0,0.4793814432989691,0.0,0.0,0.4793814432989691,1085.0,"['docker', 'python3']","Source code for the Messenger bot for Komidabot, to run in a Docker container."
R_kgDOLjdopg,softstack/telegram-mini-app,263.0,152.0,0.0,0.0,126.0,0.4790874524714829,0.4790874524714829,141.0,"['botfather', 'mini-app', 'react', 'telegram', 'telegram-mini-app', 'tma', 'evm', 'solana', 'ton', 'walletconnect']",Telegram Mini App Demo (TMA)
R_kgDOMCAMRA,XJ-Up/quickupload,188.0,190.0,0.0,0.0,90.0,0.4787234042553192,0.4787234042553192,120.0,[],"A framework written purely in Kotlin, encapsulating OkHttp, designed to help developers easily and quickly implement upload functionality. 纯 kotlin编写  ，Okhttp封装，一个让开发者轻松快速完成上传功能的框架 "
R_kgDOLiGM9Q,semanser/codel,1890.0,2021.0,0.0,0.0,903.0,0.4777777777777778,0.4777777777777778,190.0,"['agent', 'ai', 'autonomous-agents', 'devin', 'openai', 'bot', 'llms', 'ollama', 'llama2']","✨ Fully autonomous AI Agent that can perform complicated tasks and projects using terminal, browser, and editor."
R_kgDOLm-4Ig,onresize/web-blogs,120.0,102.0,0.0,0.0,57.0,0.475,0.475,164.0,['vuepress2'],vuepress2搭建的个人博客
R_kgDOLKJLrQ,Wilson-ZheLin/Streamline-Analyst,260.0,299.0,0.0,0.0,123.0,0.47307692307692306,0.47307692307692306,246.0,"['agent', 'gpt-4', 'llms']",An AI agent powered by LLMs that streamlines the entire process of data analysis. 🚀
MDEwOlJlcG9zaXRvcnkyNDk2ODY2MTE=,Meeds-io/meeds,269.0,281.0,127.0,0.4721189591078067,0.0,0.0,0.4721189591078067,1653.0,[],The Meeds Association provides its members with an employee recognition software implementation. The employee recognition software is fueled by the Meeds ERC-20 tokens. 
R_kgDOLqsnNQ,LiuXianJing/IMS,125.0,110.0,0.0,0.0,59.0,0.472,0.472,154.0,"['ims', 'mysql', 'python', 'react', 'typescript']","IMS is Integrated Management System. It is developed by React, Python, MySQL."
R_kgDOK_lisQ,vityabamacegora/carding-sites,162.0,347.0,76.0,0.4691358024691358,0.0,0.0,0.4691358024691358,188.0,"['carding', 'benumb-shop', 'bidencash', 'briansclub', 'bvcc-shop', 'carding-forum', 'carding-forums', 'carding-sites', 'cerberux', 'genesis-market', 'prozone', 'realandrare', 'rescator', 'saint-partick-cc', 'ssndob', 'stash-patrick-cc', 'swipestore', 'unicc-shop', 'vclub', 'yale-lodge']",cc | cvv | cvv2 | dumps | track2 | pin | bin | fullz | docs | tlo | exchanges | banks | credit cards | accounts
R_kgDOKQ5C6g,oxylabs/aliexpress-scraper,287.0,238.0,0.0,0.0,134.0,0.46689895470383275,0.46689895470383275,382.0,"['aliexpress', 'aliexpress-api', 'aliexpress-crawler', 'aliexpress-scraper', 'aliexpress-spider', 'e-commerce-api', 'e-commerce-scraper', 'scraper-api', 'github-python', 'python-web-scraper', 'email-crawler', 'alibaba-api', 'ali-scraper']","Easily collect public AliExpress data like prices, product details, and ratings with AliExpress Scraper API"
