repo,scanner,result,analysis_id,analysis_link
NSGJAMESVRYT/SonyVegas-2024,VBA32,CIL.HeapOverride.Heur,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Rising,Malware.Obfus/MSIL@AI.100 (RDM.MSIL2:7UuDZRHgBPZ8qXzwbwDIgA),Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Yandex,Trojan.Agent!K3Uvqc58vys,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,CTX,gz.unknown.msilheracles,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Fortinet,MSIL/Agent.GCY!tr,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,AVG,Win32:PWSX-gen [Trj],Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Panda,Trj/Chgt.AD,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
windysdus/Yungbar-Wallet-Grabber-2,Lionic,Trojan.PowerShell.Agent.a!c,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,MicroWorld-eScan,Generic.PY.STEALER.B.2239ED53,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,FireEye,Generic.PY.STEALER.B.2239ED53,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Arcabit,Generic.PY.STEALER.B.2239ED53 [many],YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,ESET-NOD32,multiple detections,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Avast,Python:Stealer-AY [Trj],YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Kaspersky,Trojan-Downloader.PowerShell.Agent.yx,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,BitDefender,Generic.PY.STEALER.B.2239ED53,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,VIPRE,Generic.PY.STEALER.B.2239ED53,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Emsisoft,Generic.PY.STEALER.B.2239ED53 (B),YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,huorong,TrojanSpy/Python.Stealer.ae,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,ZoneAlarm,Trojan-Downloader.PowerShell.Agent.yx,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,GData,Script.Trojan.Agent.GNTUVJ,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Google,Detected,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,ALYac,Generic.PY.STEALER.B.2239ED53,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Rising,Stealer.Agent!8.C2 (TOPIS:E0:8lrxtZ83gyI),YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,CTX,gz.unknown.stealer,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,Ikarus,Trojan.BAT.Obfuse,YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
windysdus/Yungbar-Wallet-Grabber-2,AVG,Python:Stealer-AY [Trj],YzQ2MWQxMzNhYWI3OWQ0M2MwYTM5NzJkN2FmYWZkMjc6MTczMTE3MTgxMg==,https://www.virustotal.com/gui/file/0eaedb40f5c6069ebc98b39d8d91f7d55fa8448a1d0cc25ea2c6eab9bedecdc4
AlexHunter23/TronAddressGen,Lionic,Trojan.Win32.Generic.4!c,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,CTX,gz.unknown.lazy,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,McAfee,Artemis!0606D4706423,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,VIPRE,Gen:Variant.Lazy.562409,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,TrendMicro-HouseCall,TROJ_GEN.R002H09IL24,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,GData,Gen:Variant.Lazy.562409,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,BitDefender,Gen:Variant.Lazy.562409,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,Emsisoft,Gen:Variant.Lazy.562409 (B),MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,FireEye,Gen:Variant.Lazy.562409,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,Google,Detected,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,Antiy-AVL,Trojan/Win64.Agent,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,Arcabit,Trojan.Lazy.D894E9,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,Varist,W64/ABTrojan.QVAZ-9341,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
AlexHunter23/TronAddressGen,ALYac,Gen:Variant.Lazy.562409,MzVhMDgyODVmMDViOWJkYjkzNzdjMWQzMmFjZGEzYzE6MTczMTE3NzM1MQ==,https://www.virustotal.com/gui/file/79831f25c91f366f874b986ba446f543a54a9a6f4514b6e7f7937bd2b6ae27e0
K-7H7l/Jeecg_Tools,Kaspersky,HEUR:Exploit.Java.Generic,Yjc4ODRlOWE4YzNhNzAwZGM1ZWIzMTgxY2EyNDAyYjg6MTczMTE4NTk0Ng==,https://www.virustotal.com/gui/file/887e5239440ebf05c22822820ed240d03b9fb5bc19d533d8fe1ba8b39083783e
K-7H7l/Jeecg_Tools,ZoneAlarm,HEUR:Exploit.Java.Generic,Yjc4ODRlOWE4YzNhNzAwZGM1ZWIzMTgxY2EyNDAyYjg6MTczMTE4NTk0Ng==,https://www.virustotal.com/gui/file/887e5239440ebf05c22822820ed240d03b9fb5bc19d533d8fe1ba8b39083783e
andjelaak6/IDA-Pro-Keygen-2024,Lionic,Trojan.ZIP.Stelpak.4!c,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,MicroWorld-eScan,Gen:Variant.Lazy.624160,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,ClamAV,Win.Packed.Stelpak-10037185-0,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,FireEye,Gen:Variant.Lazy.624160,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,CAT-QuickHeal,Trojan.Ghanarava.1736551753a11013,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,McAfee,Artemis!A35DFB5EEC5A,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Sangfor,Trojan.Win32.Save.a,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,ESET-NOD32,a variant of Win32/GenKryptik.HEIM,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,TrendMicro-HouseCall,TrojanSpy.Win32.LUMMASTEALER.YXEKKZ,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Avast,Win32:Evo-gen [Trj],ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Cynet,Malicious (score: 99),ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Kaspersky,HEUR:Trojan.Win32.Stelpak.gen,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,BitDefender,Gen:Variant.Lazy.624160,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,NANO-Antivirus,Trojan.Win32.Stelpak.ktjfta,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Tencent,Trojan.Win32.Kryptik.16001480,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Sophos,Mal/Generic-S,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,F-Secure,Trojan.TR/Kryptik.jueyg,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,DrWeb,Trojan.Inject5.11682,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,VIPRE,Gen:Variant.Lazy.624160,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,TrendMicro,TrojanSpy.Win32.LUMMASTEALER.YXEKKZ,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Emsisoft,Gen:Variant.Lazy.624160 (B),ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Ikarus,Trojan.Win32.Krypt,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Varist,W32/Agent.KFL.gen!Eldorado,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Avira,TR/Kryptik.jueyg,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Antiy-AVL,Trojan/Win32.Stelpak,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Arcabit,Trojan.Lazy.D98620 [many],ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,GData,Win32.Trojan.PSE.1J4HMA9,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Google,Detected,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,VBA32,Trojan.Stelpak,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,ALYac,Gen:Variant.Lazy.624160,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Rising,Trojan.LummaStealer!8.17CC6 (TFE:1:99aqrYlf7fD),ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,CTX,gz.unknown.lazy,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,SentinelOne,Static AI - Malicious Archive,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Fortinet,W32/GenKryptik.HDSK!tr,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,AVG,Win32:Evo-gen [Trj],ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
andjelaak6/IDA-Pro-Keygen-2024,Panda,Trj/CI.A,ZGM0MjVkYmE4ODg3YmMzMDUzZjU0MzVkZDE2ZTAxZjE6MTc0MDAxMjA1NA==,https://www.virustotal.com/gui/file/4bc05fbcb13efd42bc1df80ae82b10e90c55172eb5e881fc81432b518c4c5a2a
Arisbatsi3/NitroDreams-2024,Lionic,Trojan.ZIP.Stelpak.4!c,NDNkOTg5YTQwNjE4ZjQ5MTlmMGNhN2Q1NGRmMzY1YzE6MTc0MDAxMjM1Ng==,https://www.virustotal.com/gui/file/f8f128a9741a8721253eccd3b6855672b0dc280000f464bf1f0c7c33b678e0e7
Arisbatsi3/NitroDreams-2024,MicroWorld-eScan,Gen:Variant.Lazy.624160,NDNkOTg5YTQwNjE4ZjQ5MTlmMGNhN2Q1NGRmMzY1YzE6MTc0MDAxMjM1Ng==,https://www.virustotal.com/gui/file/f8f128a9741a8721253eccd3b6855672b0dc280000f464bf1f0c7c33b678e0e7
Arisbatsi3/NitroDreams-2024,CAT-QuickHeal,Trojan.Ghanarava.1736551753a11013,NDNkOTg5YTQwNjE4ZjQ5MTlmMGNhN2Q1NGRmMzY1YzE6MTc0MDAxMjM1Ng==,https://www.virustotal.com/gui/file/f8f128a9741a8721253eccd3b6855672b0dc280000f464bf1f0c7c33b678e0e7
Arisbatsi3/NitroDreams-2024,ALYac,Gen:Variant.Lazy.624160,NDNkOTg5YTQwNjE4ZjQ5MTlmMGNhN2Q1NGRmMzY1YzE6MTc0MDAxMjM1Ng==,https://www.virustotal.com/gui/file/f8f128a9741a8721253eccd3b6855672b0dc280000f464bf1f0c7c33b678e0e7
Arisbatsi3/NitroDreams-2024,Sangfor,Trojan.Win32.Save.a,NDNkOTg5YTQwNjE4ZjQ5MTlmMGNhN2Q1NGRmMzY1YzE6MTc0MDAxMjM1Ng==,https://www.virustotal.com/gui/file/f8f128a9741a8721253eccd3b6855672b0dc280000f464bf1f0c7c33b678e0e7
