repo_id,repo_names,n_stars,n_stars_low_activity,p_stars_low_activity
MDEwOlJlcG9zaXRvcnk1NzQ2Mzk4Mg==,azat-io/you-dont-know-js-ru,6505,85,0.013066871637202153
MDEwOlJlcG9zaXRvcnk0MDY4NzU2Mw==,oppia/oppia,5361,70,0.013057265435553068
MDEwOlJlcG9zaXRvcnkzNjcxNDc5,nmap/nmap,6901,90,0.013041588175626721
MDEwOlJlcG9zaXRvcnkzNTE0ODg1OTg=,Jackpopc/CS-Books-Store,4301,56,0.013020227853987446
R_kgDOLFQJUA,mihonapp/mihon,7299,95,0.013015481572818195
R_kgDOLJFm5g,idootop/mi-gpt,5458,71,0.013008427995602785
MDEwOlJlcG9zaXRvcnk1NzQzMDQxNg==,listen1/listen1_chrome_extension,7001,91,0.012998143122411085
R_kgDOI0e_pA,Ignitetechnologies/Mindmap,5929,77,0.012987012987012988
MDEwOlJlcG9zaXRvcnkzOTY1Njk1Mzg=,khoj-ai/khoj,10795,140,0.012968967114404817
MDEwOlJlcG9zaXRvcnkyNzI1NzMxNTI=,kodekloudhub/certified-kubernetes-administrator-course,7101,92,0.012955921701168849
R_kgDOLg51MQ,meta-llama/llama3,21327,276,0.01294134196089464
MDEwOlJlcG9zaXRvcnkzMDIzNzUwMjQ=,YSGStudyHards/DotNetGuide,5487,71,0.012939675596865319
MDEwOlJlcG9zaXRvcnkxODM2ODIyMjk=,Lerist/FakeLocation,4801,62,0.012913976254946885
MDEwOlJlcG9zaXRvcnkxMDE1NDA0NDQ=,imbushuo/mac-precision-touchpad,7758,100,0.012889920082495489
MDEwOlJlcG9zaXRvcnkxMjA0NDEzMg==,bitcoinbook/bitcoinbook,12352,159,0.012872409326424871
MDEwOlJlcG9zaXRvcnkyMDg1NDg4NDE=,learning-zone/website-templates,4895,63,0.012870275791624107
R_kgDOKBFW1w,fishaudio/Bert-VITS2,6458,83,0.01285227624651595
MDEwOlJlcG9zaXRvcnkxNTMwNDgxMjk=,zyronon/douyin,8018,103,0.012846096283362434
R_kgDOK41dJw,HumanAIGC/OutfitAnyone,5298,68,0.012835032087580219
R_kgDOHM62GQ,jassics/security-study-plan,4053,52,0.012830002467308166
MDEwOlJlcG9zaXRvcnkyOTI5MDQ3Mw==,XX-net/XX-Net,8266,106,0.012823614807645777
MDEwOlJlcG9zaXRvcnkzMjYxNzQ3NDE=,ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,18571,238,0.012815680361854504
MDEwOlJlcG9zaXRvcnkxMTIyMzU1OTE=,Hacker0x01/hacker101,3980,51,0.012814070351758794
MDEwOlJlcG9zaXRvcnkxMjEzOTU1MTA=,CyC2018/CS-Notes,113543,1452,0.012788106708471681
MDEwOlJlcG9zaXRvcnkxNDUwODQ1MA==,gophish/gophish,7124,91,0.012773722627737226
R_kgDOJyC3pg,CASIA-IVA-Lab/FastSAM,6979,89,0.01275254334431867
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,microsoft/IoT-For-Beginners,15221,194,0.01274554891268642
MDEwOlJlcG9zaXRvcnkxNzg3Mzg1NTY=,adriankumpf/teslamate,4316,55,0.012743280815569972
R_kgDOJMaQwA,gd3kr/BlenderGPT,3927,50,0.012732365673542145
MDEwOlJlcG9zaXRvcnk4MzExOTQzMQ==,"apachecn/ailearning,apachecn/AiLearning",25084,319,0.012717269972891085
MDEwOlJlcG9zaXRvcnkyMjQ4NjUzMw==,00-Evan/shattered-pixel-dungeon,3935,50,0.012706480304955527
MDEwOlJlcG9zaXRvcnkzMzYyNzQ1ODg=,PaddlePaddle/PaddleNLP,11267,143,0.012691932191355285
MDEwOlJlcG9zaXRvcnk1MDkwNDI0NQ==,apache/beam,4892,62,0.012673753066230581
R_kgDOLqHl4A,nashsu/FreeAskInternet,7893,100,0.012669453946534905
MDEwOlJlcG9zaXRvcnkxMzc0NTE0MDM=,alibaba/nacos,23765,301,0.012665684830633284
MDEwOlJlcG9zaXRvcnkzNDQ1NTQwMTQ=,TomSchimansky/CustomTkinter,10747,136,0.012654694333302317
MDEwOlJlcG9zaXRvcnkxNzk2MTM5NzY=,PKUanonym/REKCARC-TSC-UHT,25385,321,0.012645262950561354
MDEwOlJlcG9zaXRvcnkzMjk3NTEyODY=,safak/youtube,5302,67,0.012636740852508488
MDEwOlJlcG9zaXRvcnkzMTM0MTk=,SDWebImage/SDWebImage,4593,58,0.012627912040060963
MDEwOlJlcG9zaXRvcnkxNTY4MTk0MjQ=,javastacks/spring-boot-best-practice,4040,51,0.012623762376237625
MDEwOlJlcG9zaXRvcnk1MDcwMzg5,greenrobot/EventBus,4596,58,0.012619669277632724
MDEwOlJlcG9zaXRvcnkxNTIzMjc4NjY=,Igglybuff/awesome-piracy,19025,240,0.012614980289093298
MDEwOlJlcG9zaXRvcnkyMzE5NTg2Njg=,vosen/ZLUDA,7771,98,0.012610989576631064
R_kgDOL0KlWw,KindXiaoming/pykan,13011,164,0.012604719083852125
,haotian-wang/google-access-helper,6838,86,0.012576776835331968
R_kgDOIsuqiA,MustardChef/WSABuilds,6679,84,0.012576733043868842
R_kgDOHx-ACA,zhayujie/chatgpt-on-wechat,26867,337,0.0125432686939368
MDEwOlJlcG9zaXRvcnkxNTY2MjczNjU=,itwanger/toBeBetterJavaer,11970,150,0.012531328320802004
R_kgDOJ7brVg,"OpenInterpreter/open-interpreter,KillianLucas/open-interpreter",49130,615,0.01251780989212294
R_kgDOI-atyg,dice2o/BingGPT,9361,117,0.012498664672577715
MDEwOlJlcG9zaXRvcnkyNTYwOTA4Ng==,stascorp/rdpwrap,9451,118,0.012485451274997355
MDEwOlJlcG9zaXRvcnkxNzYyMDM0Nw==,"dotnet/aspnetcore,aspnet/AspNetCore",24365,304,0.012476913605581777
MDEwOlJlcG9zaXRvcnkxODM0NzQ3Ng==,google/iosched,4971,62,0.012472339569503117
MDEwOlJlcG9zaXRvcnkxNTA5MzMyMDY=,selierlin/Share-SSR-V2ray,10125,126,0.012444444444444444
MDEwOlJlcG9zaXRvcnkxNzEyNDQzNjU=,Micropoor/Micro8,4260,53,0.01244131455399061
R_kgDOIanzCQ,atelier-anchor/smiley-sans,12181,151,0.012396354979065757
R_kgDOGPUjRg,mrdbourke/pytorch-deep-learning,8795,109,0.012393405343945424
MDEwOlJlcG9zaXRvcnk0MDg2NjE2,shadowsocks/shadowsocks,5814,72,0.01238390092879257
MDEwOlJlcG9zaXRvcnk5ODU0MDQzOA==,shadowsocksrr/shadowsocksr-csharp,10583,131,0.012378342624964565
MDEwOlJlcG9zaXRvcnkxODIzMDY5OTE=,th-ch/youtube-music,6954,86,0.012366983031348864
MDEwOlJlcG9zaXRvcnkxNjQ0MTk2,JuliaLang/julia,26367,326,0.01236393977320135
MDEwOlJlcG9zaXRvcnkzMjU1NzM4NjM=,coder2gwy/coder2gwy,26450,326,0.012325141776937618
R_kgDOLfkiww,OpenDevin/OpenDevin,26814,330,0.012307003803982993
MDEwOlJlcG9zaXRvcnk0NjUzOTQ0OA==,crimx/ext-saladict,10081,124,0.012300367027080646
MDEwOlJlcG9zaXRvcnkyMjE2MjI3NDM=,antvis/X6,5292,65,0.012282690854119425
MDEwOlJlcG9zaXRvcnkxNzUzNjYxNTU=,shengqiangzhang/examples-of-web-crawlers,12141,149,0.012272465200560086
MDEwOlJlcG9zaXRvcnkyMjUxMjAwMTk=,evil-huawei/evil-huawei,10205,125,0.01224889759921607
MDEwOlJlcG9zaXRvcnkyMzk3NDE0OQ==,Dogfalo/materialize,5962,73,0.012244213351224421
MDEwOlJlcG9zaXRvcnkyNTE3NDc5NDg=,github/roadmap,8496,104,0.01224105461393597
R_kgDOJz3YHg,Lissy93/web-check,19552,239,0.012223813420621931
,itdevbooks/pdf,19011,232,0.012203461154068698
MDEwOlJlcG9zaXRvcnk1MTA4MDUx,opencv/opencv,44842,547,0.012198385442219349
MDEwOlJlcG9zaXRvcnkxMzcwMTM5NTI=,gedoor/MyBookshelf,5986,73,0.012195121951219513
R_kgDOI4UJLw,iam-veeramalla/Jenkins-Zero-To-Hero,5331,65,0.012192834365034703
MDEwOlJlcG9zaXRvcnkxOTYwNjI5OQ==,platformio/platformio-core,4684,57,0.012169086251067465
MDEwOlJlcG9zaXRvcnkxNzU4NTYzMjY=,xiaolai/everyone-can-use-english,17938,218,0.01215297134574646
,zhile-io/pandora,5351,65,0.012147262193982433
MDEwOlJlcG9zaXRvcnkzNzcxNzQ3NA==,nodejs/nodejs.org,5023,61,0.012144136969938284
MDEwOlJlcG9zaXRvcnkyMzA3Njg5MTA=,adamgiebl/neumorphism,5442,66,0.012127894156560088
MDEwOlJlcG9zaXRvcnk4ODM1MDU3,xupefei/Locale-Emulator,6354,77,0.012118350645262826
R_kgDOLwCBuQ,apple/corenet,6358,77,0.012110726643598616
R_kgDOIcqvdg,fanmingming/live,19018,230,0.012093805868124934
MDEwOlJlcG9zaXRvcnk3MzAzNDEyMg==,527515025/springBoot,4466,54,0.012091356918943126
MDEwOlJlcG9zaXRvcnkxNDUyNzU1NTU=,gaoxiang12/slambook2,5047,61,0.012086387953239549
R_kgDOJmmzGQ,vercel/ai,4472,54,0.012075134168157423
MDEwOlJlcG9zaXRvcnkxMjE0NzAzODM=,solana-labs/solana,12590,152,0.012073073868149325
MDEwOlJlcG9zaXRvcnkxMTY0NTc3MjY=,ethereum/ethereum-org-website,5140,62,0.012062256809338522
R_kgDOL5R3pg,SAWARATSUKI/ServiceLogos,12770,154,0.012059514487079091
MDEwOlJlcG9zaXRvcnkxOTMyOTIwNjE=,zbezj/HEU_KMS_Activator,25708,310,0.012058503189668586
MDEwOlJlcG9zaXRvcnkzMjU0NTYwMjg=,priyankavergadia/GCPSketchnote,4573,55,0.012027115678985349
MDEwOlJlcG9zaXRvcnk1NDY4NjE0NQ==,dataabc/weiboSpider,7576,91,0.012011615628299895
R_kgDOIjPLxQ,acheong08/ChatGPT,27893,335,0.01201018176603449
MDEwOlJlcG9zaXRvcnk5MDQzMzQyMA==,MorvanZhou/Reinforcement-learning-with-tensorflow,5419,65,0.01199483299501753
R_kgDOKtchNQ,abi/screenshot-to-code,52147,625,0.011985349109248854
MDEwOlJlcG9zaXRvcnkxMDc4ODczNw==,codepath/android_guides,4590,55,0.011982570806100218
MDEwOlJlcG9zaXRvcnkyNzQ3ODI4ODE=,acantril/learn-cantrill-io-labs,5186,62,0.01195526417277285
R_kgDOKvdZfw,DataEngineer-io/data-engineer-handbook,6866,82,0.011942907078357122
MDEwOlJlcG9zaXRvcnkzNTA3NzA5Mjk=,academind/react-complete-guide-code,6538,78,0.011930253900275314
MDEwOlJlcG9zaXRvcnkxNTY1MzI3Ng==,Trinea/android-open-project,4612,55,0.011925411968777104
R_kgDOLK-QqA,OpenBMB/MiniCPM,4196,50,0.011916110581506196
MDEwOlJlcG9zaXRvcnk0NDgzODk0OQ==,apple/swift,22420,267,0.011909009812667262
R_kgDOLIbJGw,leptonai/search_with_lepton,7223,86,0.011906410078914579
MDEwOlJlcG9zaXRvcnk2MzE5NzM3OA==,guipsamora/pandas_exercises,7981,95,0.011903270266883849
MDEwOlJlcG9zaXRvcnkxMTMxNjY5NzQ=,guofei9987/scikit-opt,5063,60,0.011850681414181316
MDEwOlJlcG9zaXRvcnkxMDAyNjM1ODE=,sammchardy/python-binance,4726,56,0.01184934405416843
MDEwOlJlcG9zaXRvcnk3MDQzMTEwNg==,ZuzooVn/machine-learning-for-software-engineers,7428,88,0.011847065158858373
,ClassmateLin/dm-ticket,7861,93,0.01183055590891744
MDEwOlJlcG9zaXRvcnk0MDIyNjc2MDU=,kenjihiranabe/The-Art-of-Linear-Algebra,14968,177,0.011825227151256014
MDEwOlJlcG9zaXRvcnkxNTc1OTAyOTQ=,TelegramMessenger/Telegram-iOS,5160,61,0.011821705426356589
MDEwOlJlcG9zaXRvcnkzODczMjY4OTA=,xinntao/Real-ESRGAN,25261,298,0.011796840980167056
MDEwOlJlcG9zaXRvcnkxMTI3ODU0MTQ=,alibaba/spring-cloud-alibaba,22040,260,0.011796733212341199
MDEwOlJlcG9zaXRvcnkxNjk4OTM3MQ==,MichMich/MagicMirror,9860,116,0.011764705882352941
R_kgDOLVbOTw,google/gemma_pytorch,4762,56,0.011759764804703907
MDEwOlJlcG9zaXRvcnkxMDYxNDEwMQ==,TheOdinProject/curriculum,8089,95,0.01174434417109655
MDEwOlJlcG9zaXRvcnk2NDg2ODI2,hrydgard/ppsspp,6733,79,0.011733254121491163
MDEwOlJlcG9zaXRvcnkxOTc5Nzk3,FreeRDP/FreeRDP,7672,90,0.01173096976016684
MDEwOlJlcG9zaXRvcnk4NTA3NzU1OA==,kamranahmedse/developer-roadmap,207620,2435,0.011728157210288026
MDEwOlJlcG9zaXRvcnkxMTE2MDU3Nzg=,yairm210/Unciv,8017,94,0.011725084196083323
MDEwOlJlcG9zaXRvcnkzMTUyMjA0MQ==,vnpy/vnpy,15956,187,0.011719729255452494
MDEwOlJlcG9zaXRvcnkxMzYzMzI4MTY=,tychxn/jd-assistant,5549,65,0.011713822310326185
MDEwOlJlcG9zaXRvcnkzNDAyMTg2,microsoftarchive/redis,8293,97,0.0116966116001447
MDEwOlJlcG9zaXRvcnk2ODcyMDg2Nw==,firstcontributions/first-contributions,40704,476,0.011694182389937106
R_kgDOKETKAQ,WindowsAddict/IDM-Activation-Script,5050,59,0.011683168316831683
MDEwOlJlcG9zaXRvcnkyMDk5MjE0MDI=,newbee-ltd/newbee-mall,11561,135,0.011677190554450307
MDEwOlJlcG9zaXRvcnkyMTc0NzUxOTM=,PaddlePaddle/PaddleDetection,12336,144,0.011673151750972763
MDEwOlJlcG9zaXRvcnkxMTQ3NDcyMjY=,deepfakes/faceswap,31530,368,0.011671424040596257
MDEwOlJlcG9zaXRvcnkxNTQyODQ4MA==,ColorlibHQ/AdminLTE,17571,205,0.011666951226452678
R_kgDOKroWZA,keiko233/clash-nyanpasu,4300,50,0.011627906976744186
MDEwOlJlcG9zaXRvcnkyMjUzODMw,PHPMailer/PHPMailer,8775,102,0.011623931623931624
MDEwOlJlcG9zaXRvcnk5OTkxOTMwMg==,apache/doris,7400,86,0.011621621621621621
MDEwOlJlcG9zaXRvcnk2OTU4ODMzOA==,tonikelope/megabasterd,4393,51,0.0116093785567949
MDEwOlJlcG9zaXRvcnk3MjY0MDgzNQ==,liangliangyy/DjangoBlog,5341,62,0.011608313049990639
MDEwOlJlcG9zaXRvcnkyNzkyOTc1NDE=,lanyulei/ferry,6304,73,0.01157994923857868
MDEwOlJlcG9zaXRvcnkzNDMwMzA1MjY=,Fafa-DL/Lhy_Machine_Learning,5702,66,0.011574886004910558
MDEwOlJlcG9zaXRvcnkyNzMyMTQwMjk=,PaddlePaddle/PaddleGAN,7715,89,0.01153596889176928
MDEwOlJlcG9zaXRvcnk2Mjc0MzU4NQ==,spotDL/spotify-downloader,11892,137,0.011520349815001682
MDEwOlJlcG9zaXRvcnkxNzEwNzI5Njc=,pedroslopez/whatsapp-web.js,14413,166,0.011517380142926525
MDEwOlJlcG9zaXRvcnkyNjU2NDU5MDI=,adamian98/pulse,8078,93,0.0115127506808616
R_kgDOGnaNtQ,HigherOrderCO/HVM,4518,52,0.011509517485613104
R_kgDOKT26CA,xuchengsheng/spring-reading,6260,72,0.011501597444089457
MDEwOlJlcG9zaXRvcnkzMjQ0NzM4OTU=,leiurayer/downkyi,18267,210,0.011496140581376253
R_kgDOISbPOg,milanm/DevOps-Roadmap,9946,114,0.011461894228835713
R_kgDOKzEQCA,cumulo-autumn/StreamDiffusion,9256,106,0.011452031114952464
MDEwOlJlcG9zaXRvcnkyMTI3NTE5NDI=,XIU2/Yuedu,6995,80,0.01143674052894925
MDEwOlJlcG9zaXRvcnkzNjg5NTQyMQ==,jupyter/jupyter,8048,92,0.01143141153081511
MDEwOlJlcG9zaXRvcnk3MjQ3MzcyNw==,kubernetes-client/python,5076,58,0.011426319936958234
R_kgDOK4uawg,microsoft/promptbase,5077,58,0.011424069332282844
MDEwOlJlcG9zaXRvcnkyMzc5NDA1OTI=,dromara/Sa-Token,12261,140,0.011418318244841366
MDEwOlJlcG9zaXRvcnk0MjI4OTE0Ng==,meolu/walle-web,4555,52,0.01141602634467618
R_kgDOHjse8g,o0HalfLife0o/TVBoxOSC,8589,98,0.011409942950285249
MDEwOlJlcG9zaXRvcnkyMTM5MTY4OTY=,blender/blender,12278,140,0.011402508551881414
MDEwOlJlcG9zaXRvcnkxNzcyOTUxMTA=,bestony/logoly,5002,57,0.011395441823270692
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,microsoft/PowerToys,108063,1230,0.011382249243496848
MDEwOlJlcG9zaXRvcnkzMTczMTkzNDc=,qeeqbox/social-analyzer,11800,134,0.01135593220338983
MDEwOlJlcG9zaXRvcnkyMjExMjk1MTk=,AobingJava/JavaFamily,37035,420,0.011340623734305387
R_kgDOLlhH7w,chenzomi12/DeepLearningSystem,7232,82,0.01133849557522124
MDEwOlJlcG9zaXRvcnk4NDA4OTI3MA==,nl8590687/ASRT_SpeechRecognition,6351,72,0.011336797354747285
R_kgDOKJzsxw,microsoft/garnet,9351,106,0.011335686022885252
MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=,MudBlazor/MudBlazor,5823,66,0.011334363730036065
MDEwOlJlcG9zaXRvcnk3ODQ4MzQzMg==,TranslucentTB/TranslucentTB,11570,131,0.01132238547968885
MDEwOlJlcG9zaXRvcnkxMDMzNzAxNTc=,hellzerg/optimizer,12727,144,0.011314528168460753
MDEwOlJlcG9zaXRvcnkxNDU1NTM2NzI=,fighting41love/funNLP,57503,650,0.01130375806479662
MDEwOlJlcG9zaXRvcnk4Nzc0MzM3OQ==,axi0mX/ipwndfu,7457,84,0.011264583612712887
MDEwOlJlcG9zaXRvcnkzNDk0OTA3NzA=,FASTSHIFT/X-TRACK,5067,57,0.011249259917110717
MDEwOlJlcG9zaXRvcnkyMDExODgxMjI=,rocksdanister/lively,14614,164,0.011222115779389627
MDEwOlJlcG9zaXRvcnkzMTkxMjIyNA==,apprenticeharper/DeDRM_tools,9100,102,0.01120879120879121
MDEwOlJlcG9zaXRvcnkzMjE2NTkwNjI=,iperov/DeepFaceLive,23676,265,0.011192769048825815
R_kgDOKTUe1A,1Panel-dev/MaxKB,7426,83,0.011176945865876649
MDEwOlJlcG9zaXRvcnkxNDA5ODA2OQ==,justjavac/free-programming-books-zh_CN,63169,706,0.011176368155266032
MDEwOlJlcG9zaXRvcnk0NzkzMzky,sqlmapproject/sqlmap,17677,197,0.011144424958986253
R_kgDOIUkqvQ,OdysseusYuan/LKY_OfficeTools,7538,84,0.01114353940037145
MDEwOlJlcG9zaXRvcnk1NzIyMjMwMg==,openai/gym,18684,208,0.011132519803040034
MDEwOlJlcG9zaXRvcnkzOTg0MDkzMg==,google/googletest,23805,265,0.011132115101869355
MDEwOlJlcG9zaXRvcnkxMjg4ODk5Mw==,"home-assistant/home-assistant,home-assistant/core",49323,549,0.011130709810838756
MDEwOlJlcG9zaXRvcnk2ODk1NzkyMA==,justjavac/awesome-wechat-weapp,21930,244,0.011126310989512084
MDEwOlJlcG9zaXRvcnk4MjM1NDM2OA==,Ryochan7/DS4Windows,6022,67,0.01112587180338758
R_kgDOMBZ8iw,Ftindy/IPTV-URL,6472,72,0.011124845488257108
MDEwOlJlcG9zaXRvcnkyOTk1ODQ3Nzg=,docmirror/dev-sidecar,14763,164,0.011108853214116372
R_kgDOIfIEuQ,UFund-Me/Qbot,6214,69,0.011103958802703573
MDEwOlJlcG9zaXRvcnkyNjc3NzU2Mjk=,geekxh/hello-algorithm,35470,393,0.011079785734423456
R_kgDOKgx67A,OpenBMB/XAgent,7506,83,0.011057820410338396
MDEwOlJlcG9zaXRvcnkxODA0OTEzMw==,kenwheeler/slick,5972,66,0.011051574012056262
MDEwOlJlcG9zaXRvcnk5OTQzMzU1NA==,googlehosts/hosts,10327,114,0.011039023917885155
R_kgDOKUCbCQ,joevess/IPTV,7534,83,0.011016724183700557
MDEwOlJlcG9zaXRvcnkzMDc4NDMxMDU=,Raphire/Win11Debloat,5452,60,0.011005135730007337
R_kgDOLVQJ0w,PKU-YuanGroup/Open-Sora-Plan,10377,114,0.010985834056085574
MDEwOlJlcG9zaXRvcnkyMDE0NTQwNTE=,Awesome-HarmonyOS/HarmonyOS,22304,245,0.010984576757532281
R_kgDOJVxJug,langgenius/dify,34233,376,0.010983553880758333
MDEwOlJlcG9zaXRvcnkzMjgzNDk2MDM=,forthespada/CS-Books,19030,209,0.010982658959537572
R_kgDOLk3bGg,stanford-oval/storm,4553,50,0.010981770261366132
MDEwOlJlcG9zaXRvcnkxNjMxNzEzNjg=,csseky/cskaoyan,8937,98,0.010965648427884077
R_kgDOGfOZqg,0voice/introduce_c-cpp_manual,4651,51,0.010965383788432596
MDEwOlJlcG9zaXRvcnkxMDc1OTUyNzA=,matterport/Mask_RCNN,13226,145,0.010963254196280055
MDEwOlJlcG9zaXRvcnkyMDQzODA3Nzk=,PaddlePaddle/PaddleSeg,8392,92,0.0109628217349857
R_kgDOHSAURg,phidatahq/phidata,9861,108,0.010952236081533314
MDEwOlJlcG9zaXRvcnkxOTY2MTMyNDE=,edeng23/binance-trade-bot,8316,91,0.010942760942760943
MDEwOlJlcG9zaXRvcnk1Njk2OTExNg==,ngosang/trackerslist,34537,377,0.010915829400353244
MDEwOlJlcG9zaXRvcnk5NzAzNDA0Mg==,Tyrrrz/DiscordChatExporter,6786,74,0.010904804008252285
MDEwOlJlcG9zaXRvcnkyODE2NzgwMg==,Tencent/weui,6238,68,0.010900929785187561
MDEwOlJlcG9zaXRvcnk1MTg2MzU0Nw==,ageron/handson-ml,11926,130,0.010900553412711723
MDEwOlJlcG9zaXRvcnkzMDQ3NDI2Ng==,MaterialDesignInXAML/MaterialDesignInXamlToolkit,8992,98,0.010898576512455516
MDEwOlJlcG9zaXRvcnkxOTY5Njg4Mjk=,man-group/dtale,4599,50,0.010871928680147858
MDEwOlJlcG9zaXRvcnkxMTczMDM0Mg==,vuejs/vue,82348,895,0.010868509253412347
MDEwOlJlcG9zaXRvcnkzMzU2OTEzNQ==,ReactiveX/RxSwift,8837,96,0.010863415186149146
MDEwOlJlcG9zaXRvcnk3NTI3NzAwMw==,thingsboard/thingsboard,12705,138,0.010861865407319952
MDEwOlJlcG9zaXRvcnkxMTQ2MTk1OTU=,malwaredllc/byob,5898,64,0.010851135978297729
MDEwOlJlcG9zaXRvcnkzODgzNjAxNQ==,michalsnik/aos,17251,187,0.010839951307170598
MDEwOlJlcG9zaXRvcnk3NjEzMjU3,SeleniumHQ/selenium,16610,180,0.010836845273931367
MDEwOlJlcG9zaXRvcnkxNzQ2OTgyMzU=,thunil/TecoGAN,5447,59,0.010831650449788875
MDEwOlJlcG9zaXRvcnkxMjI3NTgxOTM=,k4yt3x/video2x,8693,94,0.010813298055907052
R_kgDOIjLfvg,qunash/chatgpt-advanced,5002,54,0.010795681727309077
,unlock-music/unlock-music,5561,60,0.010789426362165079
MDEwOlJlcG9zaXRvcnkyNjA3NTE4NjM=,cyrildiagne/ar-cutpaste,15109,163,0.010788271890925938
MDEwOlJlcG9zaXRvcnkxOTM3NDgxMg==,telegramdesktop/tdesktop,17427,188,0.010787857921615884
R_kgDOKzf7EQ,myshell-ai/OpenVoice,26062,281,0.010781981428900314
R_kgDOHDujQw,flet-dev/flet,9741,105,0.010779180782260549
MDEwOlJlcG9zaXRvcnk5MDM0OTIzOQ==,Jack-Cherish/python-spider,11137,120,0.010774894495824729
MDEwOlJlcG9zaXRvcnkxNjU5MTA4NDA=,nahamsec/Resources-for-Beginner-Bug-Bounty-Hunters,10610,114,0.010744580584354383
MDEwOlJlcG9zaXRvcnkyMDgzMjUwMjc=,justcallmekoko/ESP32Marauder,4748,51,0.010741364785172704
R_kgDOIKWhHw,hua1995116/awesome-ai-painting,10484,112,0.0106829454406715
MDEwOlJlcG9zaXRvcnkzMDY3NTUzMw==,google/fonts,6273,67,0.01068069504224454
MDEwOlJlcG9zaXRvcnkxMzE3MzI3ODI=,h2pl/Java-Tutorial,5901,63,0.010676156583629894
MDEwOlJlcG9zaXRvcnkxMDI5MDQ2MTM=,Unity-Technologies/ml-agents,11351,121,0.010659853757378204
MDEwOlJlcG9zaXRvcnkzMDcyMTMxNzM=,openai/openai-python,20267,216,0.01065771944540386
MDEwOlJlcG9zaXRvcnkxODYwMzY4NjU=,"altstoreio/AltStore,rileytestut/AltStore",11547,123,0.010652117433099507
MDEwOlJlcG9zaXRvcnkxOTExMjAwMDY=,buuing/lucky-canvas,4883,52,0.010649191071062871
MDEwOlJlcG9zaXRvcnk3NTE4OTIxMg==,jivoi/awesome-osint,14185,151,0.010645047585477617
MDEwOlJlcG9zaXRvcnk0MTUxOTkz,OpenVPN/openvpn,6956,74,0.010638297872340425
MDEwOlJlcG9zaXRvcnkxNjY1MTUwMjI=,trinodb/trino,8084,86,0.010638297872340425
R_kgDOJsyiaQ,facebookresearch/audiocraft,19082,203,0.010638297872340425
MDEwOlJlcG9zaXRvcnkzMjMwNDg3MDI=,OpenBB-finance/OpenBBTerminal,17509,186,0.010623108115826146
MDEwOlJlcG9zaXRvcnkyNjIzOTUyMjQ=,dotnet/maui,23450,249,0.010618336886993603
R_kgDOJrFOfw,ramonvc/freegpt-webui,5747,61,0.010614233513137289
MDEwOlJlcG9zaXRvcnkyNjU3ODI5NzM=,hlmd/Postman-cn,5657,60,0.01060632844263744
R_kgDOL1SBrQ,xM4ddy/OFGB,5847,62,0.01060372840773046
R_kgDOI8xhwA,danny-avila/LibreChat,13613,144,0.010578123852200102
MDEwOlJlcG9zaXRvcnkyNzcyOTg4MA==,grpc/grpc,21377,226,0.010572110211909997
MDEwOlJlcG9zaXRvcnk5MzE1MjIyMw==,scwang90/SmartRefreshLayout,8045,85,0.010565568676196395
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,microsoft/calculator,14398,152,0.010557021808584525
MDEwOlJlcG9zaXRvcnkxMjYzMTQ2MDY=,mozilla-mobile/fenix,5884,62,0.01053704962610469
MDEwOlJlcG9zaXRvcnk5MTU3MDM0OA==,clsid2/mpc-hc,9872,104,0.01053484602917342
MDEwOlJlcG9zaXRvcnk4OTAwNzIz,inconshreveable/ngrok,8829,93,0.010533469249065579
MDEwOlJlcG9zaXRvcnk0MTg4MTkwMA==,microsoft/vscode,93637,986,0.01053002552409838
MDEwOlJlcG9zaXRvcnkxNDM2MTU0Mzg=,MLEveryday/100-Days-Of-ML-Code,10542,111,0.010529311326124075
MDEwOlJlcG9zaXRvcnkxMzE3ODk0OTQ=,wuyouzhuguli/SpringAll,24789,261,0.010528863608858768
R_kgDOHdhe1w,MetaCubeX/ClashMetaForAndroid,10263,108,0.010523238819058756
R_kgDOJ8CQLw,a16z-infra/ai-town,6750,71,0.010518518518518519
R_kgDOGdMY6w,tteck/Proxmox,11051,116,0.010496787621029771
MDEwOlJlcG9zaXRvcnk4NDkwMTU0Mw==,c0re100/qBittorrent-Enhanced-Edition,16963,178,0.010493426870247008
MDEwOlJlcG9zaXRvcnkxMzQ5MTg5NQ==,EbookFoundation/free-programming-books,210454,2208,0.010491603865927946
MDEwOlJlcG9zaXRvcnkxNDMyOTg3MTU=,M66B/FairEmail,5349,56,0.010469246588147317
MDEwOlJlcG9zaXRvcnkzNDA2NjA1MjU=,Blinue/Magpie,7739,81,0.010466468535986562
MDEwOlJlcG9zaXRvcnkyMDU2ODUxNTQ=,getsurfboard/surfboard,4971,52,0.010460671897002616
MDEwOlJlcG9zaXRvcnk2OTYyNjU3Ng==,facert/awesome-spider,14173,148,0.010442390460735201
